Wavelength, nm	Absorbance, a.u. - curve 4	Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3	Wavelength, nm	Absorbance, a.u. - curve 2
330	-0,03844	561,45264	-0,01376	561,45264	-0,05347	561,45264	-0,08765
330,2	-0,03824	562,03815	-0,01368	562,03815	-0,05355	562,03815	-0,08789
330,4	-0,03807	562,62366	-0,01379	562,62366	-0,05364	562,62366	-0,08811
330,6	-0,03798	563,20911	-0,01395	563,20911	-0,05369	563,20911	-0,0886
330,8	-0,03782	563,79456	-0,01403	563,79456	-0,05374	563,79456	-0,08884
331	-0,03757	564,37994	-0,01416	564,37994	-0,05396	564,37994	-0,08897
331,2	-0,03738	564,96527	-0,01423	564,96527	-0,05407	564,96527	-0,08928
331,4	-0,03714	565,5506	-0,01447	565,5506	-0,05408	565,5506	-0,08941
331,6	-0,03695	566,13586	-0,01454	566,13586	-0,05423	566,13586	-0,0899
331,8	-0,0368	566,72113	-0,01474	566,72113	-0,05435	566,72113	-0,09031
332	-0,03669	567,30634	-0,01499	567,30634	-0,05466	567,30634	-0,09053
332,2	-0,03659	567,89154	-0,015	567,89154	-0,05481	567,89154	-0,09086
332,4	-0,0365	568,47668	-0,01489	568,47668	-0,05483	568,47668	-0,09111
332,6	-0,03644	569,06177	-0,01484	569,06177	-0,0549	569,06177	-0,09145
332,8	-0,03631	569,64685	-0,01483	569,64685	-0,0549	569,64685	-0,09204
333	-0,0362	570,23187	-0,01508	570,23187	-0,055	570,23187	-0,09232
333,2	-0,03608	570,81689	-0,01521	570,81689	-0,05532	570,81689	-0,09245
333,4	-0,03594	571,40186	-0,01526	571,40186	-0,05544	571,40186	-0,09283
333,6	-0,03583	571,98682	-0,0153	571,98682	-0,0553	571,98682	-0,09278
333,8	-0,03572	572,57172	-0,0152	572,57172	-0,05548	572,57172	-0,09284
334	-0,0356	573,15656	-0,01526	573,15656	-0,0552	573,15656	-0,0933
334,2	-0,03547	573,74139	-0,01575	573,74139	-0,05504	573,74139	-0,0937
334,4	-0,03537	574,32617	-0,01594	574,32617	-0,05534	574,32617	-0,09393
334,6	-0,03522	574,91095	-0,01582	574,91095	-0,05563	574,91095	-0,0939
334,8	-0,03508	575,49567	-0,01602	575,49567	-0,0556	575,49567	-0,09382
335	-0,03502	576,08032	-0,01567	576,08032	-0,0555	576,08032	-0,09388
335,2	-0,03498	576,66498	-0,01558	576,66498	-0,05535	576,66498	-0,09403
335,4	-0,03495	577,24963	-0,01609	577,24963	-0,05538	577,24963	-0,0942
335,6	-0,03489	577,83417	-0,01629	577,83417	-0,05558	577,83417	-0,09422
335,8	-0,03477	578,41876	-0,0164	578,41876	-0,05568	578,41876	-0,09428
336	-0,03467	579,00323	-0,01603	579,00323	-0,05554	579,00323	-0,09439
336,2	-0,03455	579,58771	-0,01552	579,58771	-0,05554	579,58771	-0,09458
336,4	-0,03447	580,17218	-0,01551	580,17218	-0,05557	580,17218	-0,09463
336,6	-0,03436	580,75653	-0,0158	580,75653	-0,05561	580,75653	-0,0946
336,8	-0,03422	581,34094	-0,01592	581,34094	-0,05557	581,34094	-0,09469
337	-0,03419	581,92523	-0,01579	581,92523	-0,05546	581,92523	-0,09473
337,2	-0,0341	582,50952	-0,01541	582,50952	-0,05522	582,50952	-0,09467
337,4	-0,034	583,09381	-0,01527	583,09381	-0,05518	583,09381	-0,09445
337,6	-0,03393	583,67804	-0,01526	583,67804	-0,05525	583,67804	-0,09414
337,8	-0,03388	584,26221	-0,01527	584,26221	-0,05499	584,26221	-0,09422
338	-0,03382	584,84637	-0,01537	584,84637	-0,05476	584,84637	-0,09441
338,2	-0,03376	585,43048	-0,01514	585,43048	-0,05463	585,43048	-0,09434
338,4	-0,03377	586,01459	-0,01476	586,01459	-0,05467	586,01459	-0,09441
338,6	-0,03374	586,59863	-0,01474	586,59863	-0,05469	586,59863	-0,09439
338,8	-0,0337	587,18262	-0,01462	587,18262	-0,0546	587,18262	-0,09435
339	-0,03363	587,7666	-0,01418	587,7666	-0,0548	587,7666	-0,0944
339,2	-0,03346	588,35052	-0,01453	588,35052	-0,05483	588,35052	-0,09426
339,4	-0,03341	588,93445	-0,01479	588,93445	-0,05446	588,93445	-0,09439
339,6	-0,03336	589,51831	-0,01419	589,51831	-0,05431	589,51831	-0,09424
339,8	-0,03331	590,10217	-0,01372	590,10217	-0,05438	590,10217	-0,09385
340	-0,03334	590,68597	-0,0136	590,68597	-0,05403	590,68597	-0,0939
340,2	-0,03328	591,26971	-0,01395	591,26971	-0,0542	591,26971	-0,09406
340,4	-0,03321	591,85345	-0,01415	591,85345	-0,0543	591,85345	-0,0939
340,6	-0,03314	592,43713	-0,01395	592,43713	-0,05394	592,43713	-0,09415
340,8	-0,03297	593,02075	-0,01366	593,02075	-0,05363	593,02075	-0,09428
341	-0,03296	593,60437	-0,01338	593,60437	-0,05346	593,60437	-0,0939
341,2	-0,03291	594,18799	-0,01352	594,18799	-0,05345	594,18799	-0,09357
341,4	-0,03284	594,77148	-0,01376	594,77148	-0,05358	594,77148	-0,09354
341,6	-0,03277	595,35504	-0,01368	595,35504	-0,05344	595,35504	-0,09377
341,8	-0,03271	595,93848	-0,01362	595,93848	-0,05319	595,93848	-0,0939
342	-0,03271	596,52191	-0,0135	596,52191	-0,0531	596,52191	-0,09385
342,2	-0,03273	597,10535	-0,01345	597,10535	-0,05317	597,10535	-0,0937
342,4	-0,03277	597,68872	-0,0135	597,68872	-0,05312	597,68872	-0,0937
342,6	-0,03272	598,27203	-0,01345	598,27203	-0,05304	598,27203	-0,09377
342,8	-0,03259	598,85535	-0,01356	598,85535	-0,05302	598,85535	-0,09389
343	-0,03253	599,4386	-0,01389	599,4386	-0,05299	599,4386	-0,09382
343,2	-0,03242	600,02179	-0,01414	600,02179	-0,05305	600,02179	-0,09363
343,4	-0,0324	600,60498	-0,01404	600,60498	-0,05302	600,60498	-0,09353
343,6	-0,0323	601,18811	-0,01406	601,18811	-0,05293	601,18811	-0,09362
343,8	-0,03222	601,77124	-0,01437	601,77124	-0,05277	601,77124	-0,09361
344	-0,03219	602,35431	-0,01456	602,35431	-0,05278	602,35431	-0,09349
344,2	-0,03208	602,93738	-0,01467	602,93738	-0,05292	602,93738	-0,09348
344,4	-0,032	603,52039	-0,01469	603,52039	-0,05271	603,52039	-0,09365
344,6	-0,03192	604,10333	-0,01487	604,10333	-0,05255	604,10333	-0,09371
344,8	-0,03189	604,68628	-0,01508	604,68628	-0,0525	604,68628	-0,09373
345	-0,03191	605,26917	-0,01507	605,26917	-0,05242	605,26917	-0,09361
345,2	-0,0318	605,85205	-0,0152	605,85205	-0,05224	605,85205	-0,09362
345,4	-0,03166	606,43488	-0,01528	606,43488	-0,0521	606,43488	-0,09364
345,6	-0,03159	607,01764	-0,01525	607,01764	-0,05204	607,01764	-0,09361
345,8	-0,03152	607,6004	-0,01538	607,6004	-0,05218	607,6004	-0,09353
346	-0,03143	608,18311	-0,01542	608,18311	-0,05222	608,18311	-0,09345
346,2	-0,03127	608,76575	-0,01554	608,76575	-0,05236	608,76575	-0,09345
346,4	-0,03114	609,34839	-0,01575	609,34839	-0,05224	609,34839	-0,09338
346,6	-0,03107	609,93103	-0,0159	609,93103	-0,05199	609,93103	-0,09344
346,8	-0,031	610,51361	-0,01604	610,51361	-0,05192	610,51361	-0,0934
347	-0,03101	611,09613	-0,01613	611,09613	-0,05187	611,09613	-0,0933
347,2	-0,03103	611,67865	-0,01616	611,67865	-0,05178	611,67865	-0,09335
347,4	-0,03101	612,26111	-0,01618	612,26111	-0,05185	612,26111	-0,09333
347,6	-0,03103	612,84351	-0,01628	612,84351	-0,05194	612,84351	-0,09323
347,8	-0,03102	613,4259	-0,01644	613,4259	-0,05195	613,4259	-0,09324
348	-0,03094	614,00824	-0,01647	614,00824	-0,05177	614,00824	-0,09322
348,2	-0,03093	614,59058	-0,01652	614,59058	-0,05164	614,59058	-0,09337
348,4	-0,0309	615,17285	-0,01652	615,17285	-0,05163	615,17285	-0,0933
348,6	-0,03092	615,75507	-0,01689	615,75507	-0,05177	615,75507	-0,09316
348,8	-0,03086	616,33728	-0,01697	616,33728	-0,05173	616,33728	-0,09319
349	-0,0308	616,91943	-0,01716	616,91943	-0,05161	616,91943	-0,09322
349,2	-0,03075	617,50159	-0,01755	617,50159	-0,05163	617,50159	-0,09312
349,4	-0,03072	618,08368	-0,01776	618,08368	-0,05162	618,08368	-0,09294
349,6	-0,03079	618,66571	-0,01815	618,66571	-0,05155	618,66571	-0,09294
349,8	-0,03087	619,24774	-0,01838	619,24774	-0,05151	619,24774	-0,09287
350	-0,03091	619,82971	-0,01868	619,82971	-0,05164	619,82971	-0,09284
350,2	-0,03098	620,41168	-0,01904	620,41168	-0,05178	620,41168	-0,09284
350,4	-0,031	620,99359	-0,0194	620,99359	-0,05178	620,99359	-0,09295
350,6	-0,03098	621,5755	-0,01972	621,5755	-0,05189	621,5755	-0,09302
350,8	-0,03087	622,15729	-0,02006	622,15729	-0,05186	622,15729	-0,09308
351	-0,03084	622,73914	-0,02049	622,73914	-0,05192	622,73914	-0,0932
351,2	-0,03086	623,32086	-0,0209	623,32086	-0,05206	623,32086	-0,09328
351,4	-0,0308	623,90259	-0,02139	623,90259	-0,05206	623,90259	-0,09334
351,6	-0,0308	624,48431	-0,02198	624,48431	-0,05213	624,48431	-0,09347
351,8	-0,03079	625,06598	-0,0227	625,06598	-0,05225	625,06598	-0,09343
352	-0,03081	625,64758	-0,02311	625,64758	-0,05226	625,64758	-0,0935
352,2	-0,03088	626,22913	-0,02352	626,22913	-0,05232	626,22913	-0,0936
352,4	-0,0309	626,81073	-0,02405	626,81073	-0,05235	626,81073	-0,09365
352,6	-0,03095	627,39221	-0,02465	627,39221	-0,05251	627,39221	-0,09361
352,8	-0,03086	627,97369	-0,02488	627,97369	-0,05273	627,97369	-0,09364
353	-0,03086	628,55511	-0,02543	628,55511	-0,05283	628,55511	-0,0938
353,2	-0,03084	629,13654	-0,02608	629,13654	-0,05293	629,13654	-0,09391
353,4	-0,03082	629,7179	-0,02659	629,7179	-0,0531	629,7179	-0,094
353,6	-0,03088	630,29919	-0,02708	630,29919	-0,05312	630,29919	-0,094
353,8	-0,03086	630,88049	-0,02738	630,88049	-0,05312	630,88049	-0,09412
354	-0,03074	631,46173	-0,02782	631,46173	-0,05321	631,46173	-0,09415
354,2	-0,03073	632,04297	-0,02829	632,04297	-0,05337	632,04297	-0,09405
354,4	-0,03071	632,62408	-0,02861	632,62408	-0,0534	632,62408	-0,09415
354,6	-0,03079	633,20526	-0,02885	633,20526	-0,05336	633,20526	-0,09426
354,8	-0,03085	633,78638	-0,02915	633,78638	-0,05335	633,78638	-0,09428
355	-0,03095	634,36743	-0,02931	634,36743	-0,05336	634,36743	-0,09439
355,2	-0,03098	634,94843	-0,02934	634,94843	-0,05331	634,94843	-0,09441
355,4	-0,03098	635,52942	-0,02933	635,52942	-0,05326	635,52942	-0,09454
355,6	-0,031	636,11041	-0,0293	636,11041	-0,05322	636,11041	-0,09453
355,8	-0,03103	636,69128	-0,02921	636,69128	-0,05334	636,69128	-0,09463
356	-0,03108	637,27216	-0,02882	637,27216	-0,05338	637,27216	-0,09471
356,2	-0,03111	637,85303	-0,02861	637,85303	-0,05337	637,85303	-0,09474
356,4	-0,03115	638,43384	-0,0285	638,43384	-0,0533	638,43384	-0,09485
356,6	-0,03114	639,01459	-0,02837	639,01459	-0,05312	639,01459	-0,09481
356,8	-0,03111	639,59534	-0,02813	639,59534	-0,05303	639,59534	-0,0948
357	-0,03118	640,17603	-0,02773	640,17603	-0,05295	640,17603	-0,09479
357,2	-0,03126	640,75665	-0,02722	640,75665	-0,05279	640,75665	-0,09484
357,4	-0,0313	641,33728	-0,02657	641,33728	-0,05259	641,33728	-0,09479
357,6	-0,0314	641,91785	-0,02591	641,91785	-0,05246	641,91785	-0,09472
357,8	-0,0314	642,49841	-0,02544	642,49841	-0,0523	642,49841	-0,09457
358	-0,03131	643,07892	-0,02482	643,07892	-0,05203	643,07892	-0,09452
358,2	-0,03132	643,65936	-0,02408	643,65936	-0,0517	643,65936	-0,09444
358,4	-0,03129	644,23981	-0,02331	644,23981	-0,05133	644,23981	-0,09442
358,6	-0,03126	644,82019	-0,02266	644,82019	-0,05109	644,82019	-0,09439
358,8	-0,03126	645,40057	-0,02207	645,40057	-0,05092	645,40057	-0,09438
359	-0,03126	645,9809	-0,02132	645,9809	-0,05069	645,9809	-0,09427
359,2	-0,0312	646,56116	-0,02073	646,56116	-0,05036	646,56116	-0,09205
359,4	-0,03118	647,14142	-0,02016	647,14142	-0,05009	647,14142	-0,0915
359,6	-0,03119	647,72162	-0,01946	647,72162	-0,04771	647,72162	-0,09263
359,8	-0,0312	648,30182	-0,01891	648,30182	-0,04713	648,30182	-0,09331
360	-0,0312	648,88196	-0,01825	648,88196	-0,04808	648,88196	-0,09331
360,2	-0,03111	649,46204	-0,01772	649,46204	-0,04858	649,46204	-0,09328
360,4	-0,03109	650,04205	-0,01707	650,04205	-0,04852	650,04205	-0,09308
360,6	-0,03098	650,62207	-0,01393	650,62207	-0,04838	650,62207	-0,09304
360,8	-0,03096	651,20209	-0,01302	651,20209	-0,04809	651,20209	-0,09298
361	-0,03098	651,78204	-0,01417	651,78204	-0,04784	651,78204	-0,09299
361,2	-0,03092	652,36194	-0,01465	652,36194	-0,04763	652,36194	-0,09294
361,4	-0,03084	652,94183	-0,0143	652,94183	-0,04739	652,94183	-0,09279
361,6	-0,03081	653,52161	-0,01395	653,52161	-0,04719	653,52161	-0,09275
361,8	-0,03085	654,10144	-0,01356	654,10144	-0,04694	654,10144	-0,09278
362	-0,03086	654,68121	-0,0131	654,68121	-0,04672	654,68121	-0,09269
362,2	-0,03096	655,26093	-0,01273	655,26093	-0,0466	655,26093	-0,09255
362,4	-0,03101	655,84058	-0,01246	655,84058	-0,04631	655,84058	-0,09238
362,6	-0,03102	656,42023	-0,01207	656,42023	-0,04618	656,42023	-0,09236
362,8	-0,0311	656,99982	-0,01171	656,99982	-0,04609	656,99982	-0,09227
363	-0,03101	657,57941	-0,01139	657,57941	-0,04597	657,57941	-0,09224
363,2	-0,03095	658,15894	-0,01119	658,15894	-0,046	658,15894	-0,09221
363,4	-0,03095	658,7384	-0,01089	658,7384	-0,04598	658,7384	-0,09209
363,6	-0,03094	659,31787	-0,01058	659,31787	-0,04585	659,31787	-0,09209
363,8	-0,03093	659,89728	-0,01035	659,89728	-0,04573	659,89728	-0,092
364	-0,03099	660,47668	-0,01005	660,47668	-0,04557	660,47668	-0,09193
364,2	-0,03098	661,05603	-0,00989	661,05603	-0,04543	661,05603	-0,09171
364,4	-0,03104	661,63531	-0,00974	661,63531	-0,04531	661,63531	-0,09156
364,6	-0,03106	662,2146	-0,00954	662,2146	-0,04513	662,2146	-0,09149
364,8	-0,0311	662,79382	-0,01183	662,79382	-0,04494	662,79382	-0,09133
365	-0,03111	663,37299	-0,012	663,37299	-0,04468	663,37299	-0,09127
365,2	-0,03112	663,95215	-0,01	663,95215	-0,04444	663,95215	-0,09117
365,4	-0,03121	664,53125	-0,00885	664,53125	-0,04441	664,53125	-0,09101
365,6	-0,03129	665,11035	-0,00854	665,11035	-0,04427	665,11035	-0,09083
365,8	-0,03132	665,68939	-0,00841	665,68939	-0,04632	665,68939	-0,09068
366	-0,03125	666,26837	-0,00824	666,26837	-0,04653	666,26837	-0,09068
366,2	-0,03124	666,84735	-0,00795	666,84735	-0,04517	666,84735	-0,09275
366,4	-0,03128	667,42627	-0,00783	667,42627	-0,04431	667,42627	-0,09311
366,6	-0,03127	668,00519	-0,00766	668,00519	-0,04397	668,00519	-0,09183
366,8	-0,03132	668,58405	-0,00767	668,58405	-0,04382	668,58405	-0,09095
367	-0,03132	669,16284	-0,00748	669,16284	-0,0438	669,16284	-0,09076
367,2	-0,03141	669,74158	-0,00731	669,74158	-0,04368	669,74158	-0,09064
367,4	-0,03145	670,32031	-0,00709	670,32031	-0,04366	670,32031	-0,09062
367,6	-0,03149	670,89905	-0,00703	670,89905	-0,04364	670,89905	-0,0906
367,8	-0,03153	671,47766	-0,00696	671,47766	-0,04349	671,47766	-0,09068
368	-0,0315	672,05634	-0,00698	672,05634	-0,04354	672,05634	-0,09064
368,2	-0,0315	672,63489	-0,00678	672,63489	-0,04351	672,63489	-0,09054
368,4	-0,03158	673,21344	-0,00647	673,21344	-0,04344	673,21344	-0,09049
368,6	-0,03165	673,79193	-0,00625	673,79193	-0,04343	673,79193	-0,09049
368,8	-0,0317	674,37042	-0,0063	674,37042	-0,04332	674,37042	-0,09028
369	-0,03175	674,94885	-0,00628	674,94885	-0,04325	674,94885	-0,0902
369,2	-0,0318	675,52722	-0,00632	675,52722	-0,043	675,52722	-0,09006
369,4	-0,0318	676,10559	-0,00633	676,10559	-0,04279	676,10559	-0,09004
369,6	-0,03185	676,6839	-0,00638	676,6839	-0,04258	676,6839	-0,09003
369,8	-0,03187	677,26215	-0,0064	677,26215	-0,04261	677,26215	-0,08994
370	-0,03193	677,84039	-0,00639	677,84039	-0,04265	677,84039	-0,0899
370,2	-0,032	678,41858	-0,00626	678,41858	-0,04262	678,41858	-0,08985
370,4	-0,03202	678,99677	-0,00638	678,99677	-0,04273	678,99677	-0,08975
370,6	-0,03201	679,57489	-0,00625	679,57489	-0,04267	679,57489	-0,08955
370,8	-0,03207	680,15295	-0,00636	680,15295	-0,04263	680,15295	-0,08952
371	-0,03208	680,73102	-0,00642	680,73102	-0,04256	680,73102	-0,08953
371,2	-0,03205	681,30902	-0,00651	681,30902	-0,04263	681,30902	-0,08952
371,4	-0,03209	681,88702	-0,00646	681,88702	-0,04264	681,88702	-0,08962
371,6	-0,03207	682,4649	-0,00635	682,4649	-0,04244	682,4649	-0,08949
371,8	-0,03205	683,04285	-0,00627	683,04285	-0,04241	683,04285	-0,08949
372	-0,03209	683,62067	-0,006	683,62067	-0,04228	683,62067	-0,08943
372,2	-0,03215	684,19849	-0,00581	684,19849	-0,04211	684,19849	-0,08933
372,4	-0,03214	684,77625	-0,0057	684,77625	-0,04202	684,77625	-0,08917
372,6	-0,03208	685,354	-0,00575	685,354	-0,04193	685,354	-0,08919
372,8	-0,032	685,9317	-0,00582	685,9317	-0,04182	685,9317	-0,08923
373	-0,03198	686,50934	-0,00544	686,50934	-0,04174	686,50934	-0,08915
373,2	-0,03198	687,08698	-0,00508	687,08698	-0,04177	687,08698	-0,08911
373,4	-0,03199	687,66455	-0,00473	687,66455	-0,04181	687,66455	-0,08906
373,6	-0,03205	688,24213	-0,00453	688,24213	-0,04172	688,24213	-0,08892
373,8	-0,03207	688,81964	-0,00426	688,81964	-0,04159	688,81964	-0,08896
374	-0,0321	689,39709	-0,00414	689,39709	-0,0414	689,39709	-0,08896
374,2	-0,03211	689,97455	-0,00397	689,97455	-0,04127	689,97455	-0,08908
374,4	-0,03204	690,55194	-0,00402	690,55194	-0,04107	690,55194	-0,08911
374,6	-0,03207	691,12927	-0,00383	691,12927	-0,04091	691,12927	-0,08899
374,8	-0,03212	691,7066	-0,00372	691,7066	-0,04077	691,7066	-0,08869
375	-0,03215	692,28387	-0,00338	692,28387	-0,04064	692,28387	-0,08852
375,2	-0,03218	692,86108	-0,00301	692,86108	-0,04052	692,86108	-0,08848
375,4	-0,03218	693,43829	-0,00287	693,43829	-0,04048	693,43829	-0,08845
375,6	-0,03218	694,01544	-0,00287	694,01544	-0,04012	694,01544	-0,08833
375,8	-0,03226	694,59259	-0,00287	694,59259	-0,04006	694,59259	-0,08839
376	-0,03233	695,16968	-0,00273	695,16968	-0,03985	695,16968	-0,08836
376,2	-0,03234	695,7467	-0,00275	695,7467	-0,0397	695,7467	-0,08847
376,4	-0,03243	696,32367	-0,00269	696,32367	-0,03961	696,32367	-0,08834
376,6	-0,03242	696,90063	-0,00252	696,90063	-0,03952	696,90063	-0,08817
376,8	-0,03252	697,4776	-0,00257	697,4776	-0,0394	697,4776	-0,08806
377	-0,03257	698,05444	-0,00246	698,05444	-0,03929	698,05444	-0,08792
377,2	-0,03259	698,63129	-0,00265	698,63129	-0,03933	698,63129	-0,08789
377,4	-0,03266	699,20813	-0,00288	699,20813	-0,03925	699,20813	-0,08787
377,6	-0,03266	699,78491	-0,00296	699,78491	-0,03926	699,78491	-0,08796
377,8	-0,03268	700,36163	-0,00305	700,36163	-0,03929	700,36163	-0,08798
378	-0,03278	700,93829	-0,00311	700,93829	-0,03922	700,93829	-0,08786
378,2	-0,03277	701,51495	-0,003	701,51495	-0,03919	701,51495	-0,08777
378,4	-0,03281	702,09161	-0,0029	702,09161	-0,03927	702,09161	-0,0877
378,6	-0,03294	702,66815	-0,00291	702,66815	-0,03922	702,66815	-0,08782
378,8	-0,033	703,24469	-0,0029	703,24469	-0,03915	703,24469	-0,08785
379	-0,03306	703,82117	-0,00291	703,82117	-0,03918	703,82117	-0,08779
379,2	-0,03313	704,39764	-0,003	704,39764	-0,03912	704,39764	-0,08796
379,4	-0,03319	704,97406	-0,00287	704,97406	-0,03899	704,97406	-0,08802
379,6	-0,03332	705,55048	-0,00261	705,55048	-0,03892	705,55048	-0,08797
379,8	-0,03335	706,12677	-0,00244	706,12677	-0,03875	706,12677	-0,08784
380	-0,03341	706,70306	-0,00229	706,70306	-0,03863	706,70306	-0,08773
380,2	-0,03346	707,27936	-0,00238	707,27936	-0,03872	707,27936	-0,08763
380,4	-0,03348	707,85559	-0,00253	707,85559	-0,03858	707,85559	-0,08763
380,6	-0,0335	708,43176	-0,00259	708,43176	-0,03845	708,43176	-0,08779
380,8	-0,03356	709,00787	-0,00263	709,00787	-0,03838	709,00787	-0,08763
381	-0,03355	709,58398	-0,00252	709,58398	-0,03836	709,58398	-0,08757
381,2	-0,03365	710,1601	-0,00262	710,1601	-0,03821	710,1601	-0,08742
381,4	-0,03372	710,73608	-0,0027	710,73608	-0,03821	710,73608	-0,08733
381,6	-0,03377	711,31207	-0,00258	711,31207	-0,03821	711,31207	-0,08731
381,8	-0,03384	711,88806	-0,00252	711,88806	-0,03831	711,88806	-0,08731
382	-0,03394	712,46393	-0,00246	712,46393	-0,03824	712,46393	-0,08736
382,2	-0,03392	713,03979	-0,00243	713,03979	-0,03823	713,03979	-0,08742
382,4	-0,03402	713,61566	-0,00232	713,61566	-0,03802	713,61566	-0,08753
382,6	-0,03408	714,19141	-0,0023	714,19141	-0,03795	714,19141	-0,08754
382,8	-0,0341	714,76721	-0,0023	714,76721	-0,03786	714,76721	-0,08738
383	-0,03411	715,3429	-0,00233	715,3429	-0,0379	715,3429	-0,08716
383,2	-0,03412	715,91858	-0,00235	715,91858	-0,03792	715,91858	-0,08689
383,4	-0,03416	716,4942	-0,00233	716,4942	-0,03771	716,4942	-0,08689
383,6	-0,03421	717,06982	-0,00261	717,06982	-0,03746	717,06982	-0,08698
383,8	-0,03421	717,64532	-0,00293	717,64532	-0,03735	717,64532	-0,08701
384	-0,03433	718,22089	-0,00292	718,22089	-0,03741	718,22089	-0,08696
384,2	-0,03446	718,79633	-0,00295	718,79633	-0,03731	718,79633	-0,08685
384,4	-0,03455	719,37177	-0,00265	719,37177	-0,03729	719,37177	-0,08685
384,6	-0,03464	719,94714	-0,00249	719,94714	-0,03711	719,94714	-0,08703
384,8	-0,03475	720,52252	-0,00243	720,52252	-0,0371	720,52252	-0,08704
385	-0,03488	721,09784	-0,00258	721,09784	-0,03727	721,09784	-0,08708
385,2	-0,03507	721,6731	-0,00261	721,6731	-0,03731	721,6731	-0,08708
385,4	-0,03517	722,24835	-0,00241	722,24835	-0,0373	722,24835	-0,08687
385,6	-0,03528	722,82355	-0,00212	722,82355	-0,03723	722,82355	-0,08682
385,8	-0,03541	723,39874	-0,00216	723,39874	-0,03715	723,39874	-0,08683
386	-0,03553	723,97382	-0,00222	723,97382	-0,03726	723,97382	-0,08685
386,2	-0,03562	724,54889	-0,0021	724,54889	-0,03732	724,54889	-0,08662
386,4	-0,03576	725,12396	-0,00218	725,12396	-0,03731	725,12396	-0,08674
386,6	-0,03585	725,69897	-0,0023	725,69897	-0,03737	725,69897	-0,08682
386,8	-0,03592	726,27393	-0,0023	726,27393	-0,03753	726,27393	-0,08684
387	-0,03603	726,84882	-0,00233	726,84882	-0,03758	726,84882	-0,08689
387,2	-0,03609	727,42371	-0,00228	727,42371	-0,03747	727,42371	-0,0869
387,4	-0,03624	727,99854	-0,0023	727,99854	-0,03761	727,99854	-0,08691
387,6	-0,03634	728,57336	-0,00249	728,57336	-0,03758	728,57336	-0,08668
387,8	-0,03645	729,14813	-0,00254	729,14813	-0,03751	729,14813	-0,08674
388	-0,0366	729,72284	-0,00242	729,72284	-0,03754	729,72284	-0,08665
388,2	-0,03667	730,29755	-0,00259	730,29755	-0,03762	730,29755	-0,08667
388,4	-0,0367	730,87219	-0,00282	730,87219	-0,03763	730,87219	-0,08681
388,6	-0,03679	731,44678	-0,00295	731,44678	-0,03777	731,44678	-0,08686
388,8	-0,03689	732,02136	-0,00296	732,02136	-0,03779	732,02136	-0,08694
389	-0,03696	732,59583	-0,00298	732,59583	-0,03769	732,59583	-0,08695
389,2	-0,03704	733,17035	-0,00304	733,17035	-0,03762	733,17035	-0,08694
389,4	-0,03706	733,74475	-0,00289	733,74475	-0,03771	733,74475	-0,08694
389,6	-0,03709	734,31915	-0,00281	734,31915	-0,03791	734,31915	-0,08694
389,8	-0,03716	734,89355	-0,00283	734,89355	-0,03817	734,89355	-0,08701
390	-0,03716	735,4679	-0,00275	735,4679	-0,03831	735,4679	-0,08699
390,2	-0,03722	736,04218	-0,00264	736,04218	-0,03816	736,04218	-0,0871
390,4	-0,03732	736,61639	-0,00275	736,61639	-0,03807	736,61639	-0,08713
390,6	-0,03736	737,19061	-0,00256	737,19061	-0,0379	737,19061	-0,08715
390,8	-0,0374	737,76477	-0,00265	737,76477	-0,03804	737,76477	-0,08716
391	-0,03749	738,33887	-0,00286	738,33887	-0,03796	738,33887	-0,08711
391,2	-0,03756	738,91296	-0,00281	738,91296	-0,03771	738,91296	-0,08712
391,4	-0,03771	739,487	-0,00257	739,487	-0,03753	739,487	-0,08699
391,6	-0,03778	740,06104	-0,00259	740,06104	-0,0374	740,06104	-0,08671
391,8	-0,03787	740,63495	-0,00244	740,63495	-0,03738	740,63495	-0,08652
392	-0,03802	741,20886	-0,00218	741,20886	-0,03728	741,20886	-0,08634
392,2	-0,0381	741,78278	-0,00212	741,78278	-0,03708	741,78278	-0,08638
392,4	-0,03822	742,35663	-0,00183	742,35663	-0,03697	742,35663	-0,08646
392,6	-0,03833	742,93042	-0,0015	742,93042	-0,03689	742,93042	-0,0864
392,8	-0,03845	743,50415	-0,0016	743,50415	-0,03678	743,50415	-0,08638
393	-0,03852	744,07788	-0,00153	744,07788	-0,03658	744,07788	-0,08626
393,2	-0,03863	744,65155	-0,00137	744,65155	-0,03643	744,65155	-0,08625
393,4	-0,0387	745,22522	-0,00119	745,22522	-0,03646	745,22522	-0,0862
393,6	-0,03875	745,79883	-0,00142	745,79883	-0,03638	745,79883	-0,08616
393,8	-0,03887	746,37238	-0,00132	746,37238	-0,03636	746,37238	-0,08622
394	-0,03895	746,94592	-0,00152	746,94592	-0,03651	746,94592	-0,08605
394,2	-0,03904	747,51935	-0,00147	747,51935	-0,03655	747,51935	-0,08601
394,4	-0,03916	748,09283	-0,00148	748,09283	-0,03626	748,09283	-0,08596
394,6	-0,03916	748,6662	-0,00144	748,6662	-0,03611	748,6662	-0,08607
394,8	-0,03926	749,23956	-0,0017	749,23956	-0,03608	749,23956	-0,08609
395	-0,0394	749,81287	-0,00179	749,81287	-0,03612	749,81287	-0,0861
