AlphA. deg.	Ni Ka XRF, A.u. curve 2	Total external reflection, A.u.	AlphA. deg.	Ni Ka XRF, A.u. curve 4	AlphA. deg.	Exponential fitting curve 3	AlphA. deg.	Exponential fitting curve 5
--	--	--	--	--	0,08437	0,57494	0,0847	0,48494
--	--	--	--	--	0,08447	0,57693	0,0848	0,48713
--	--	--	--	--	0,08457	0,57892	0,08489	0,48932
--	--	--	--	--	0,08462	0,57999	0,08499	0,49152
--	--	--	--	--	0,08467	0,58092	0,08509	0,49374
--	--	--	--	--	0,08477	0,58293	0,08518	0,49596
--	--	--	--	--	0,08487	0,58494	0,08528	0,49819
--	--	--	--	--	0,08497	0,58696	0,08537	0,50044
--	--	--	--	--	0,08507	0,58898	0,08547	0,50269
--	--	--	--	--	0,08507	0,58905	0,08557	0,50495
--	--	--	--	--	0,08517	0,59101	0,08566	0,50722
--	--	--	--	--	0,08527	0,59305	0,08576	0,50951
--	--	--	--	--	0,08537	0,5951	0,08583	0,5111
--	--	--	--	--	0,08547	0,59715	0,08586	0,5118
--	--	--	--	--	0,08557	0,59921	0,08595	0,5141
--	--	--	--	--	0,08567	0,60127	0,08605	0,51642
--	--	--	--	--	0,08577	0,60334	0,08615	0,51874
--	--	--	--	--	0,08587	0,60542	0,08624	0,52107
--	--	--	--	--	0,08597	0,60751	0,08634	0,52342
--	--	--	--	--	0,08607	0,6096	0,08643	0,52577
--	--	--	--	--	0,08618	0,6117	0,08653	0,52813
--	--	--	--	--	0,08628	0,6138	0,08663	0,53051
--	--	--	--	--	0,08638	0,61591	0,08672	0,53289
--	--	--	--	--	0,08648	0,61803	0,08682	0,53529
--	--	--	--	--	0,08658	0,62016	0,08692	0,5377
--	--	--	--	--	0,08668	0,62229	0,08701	0,54011
--	--	--	--	--	0,08678	0,62443	0,08711	0,54254
--	--	--	--	--	0,08688	0,62657	0,0872	0,54498
--	--	--	--	--	0,08698	0,62873	0,0873	0,54743
--	--	--	--	--	0,08708	0,63089	0,0874	0,54989
--	--	--	--	--	0,08718	0,63305	0,08749	0,55236
--	--	--	--	--	0,08728	0,63523	0,08759	0,55484
--	--	--	--	--	0,08738	0,63741	0,08764	0,55604
--	--	--	--	--	0,08748	0,6396	0,08769	0,55733
--	--	--	--	--	0,08758	0,64179	0,08778	0,55984
--	--	--	--	--	0,08768	0,64399	0,08788	0,56235
--	--	--	--	--	0,08778	0,6462	0,08797	0,56488
--	--	--	--	--	0,08779	0,64628	0,08807	0,56742
--	--	--	--	--	0,08788	0,64842	0,08817	0,56996
--	--	--	--	--	0,08798	0,65064	0,08826	0,57252
--	--	--	--	--	0,08809	0,65287	0,08836	0,57509
--	--	--	--	--	0,08819	0,65511	0,08846	0,57768
--	--	--	--	--	0,08829	0,65735	0,08855	0,58027
--	--	--	--	--	0,08839	0,65961	0,08865	0,58287
--	--	--	--	--	0,08849	0,66187	0,08875	0,58549
--	--	--	--	--	0,08859	0,66413	0,08884	0,58812
--	--	--	--	--	0,08869	0,66641	0,08894	0,59076
--	--	--	--	--	0,08879	0,66869	0,08903	0,59341
--	--	--	--	--	0,08889	0,67098	0,08913	0,59607
--	--	--	--	--	0,08899	0,67327	0,08923	0,59875
--	--	--	--	--	0,08909	0,67558	0,08932	0,60143
--	--	--	--	--	0,08919	0,67789	0,08942	0,60413
--	--	--	--	--	0,08929	0,68021	0,08952	0,60684
--	--	--	--	--	0,08939	0,68253	0,08961	0,60956
--	--	--	--	--	0,08949	0,68486	0,08971	0,6123
--	--	--	--	--	0,08959	0,6872	0,08975	0,61341
--	--	--	--	--	0,08969	0,68955	0,0898	0,61504
--	--	--	--	--	0,08979	0,69191	0,0899	0,6178
--	--	--	--	--	0,08989	0,69427	0,09	0,62057
--	--	--	--	--	0,08999	0,69664	0,09009	0,62335
--	--	--	--	--	0,09005	0,69792	0,09019	0,62615
--	--	--	--	--	0,0901	0,69902	0,09029	0,62895
--	--	--	--	--	0,0902	0,70141	0,09038	0,63177
--	--	--	--	--	0,0903	0,7038	0,09048	0,63461
--	--	--	--	--	0,09035	0,70508	0,09057	0,63745
--	--	--	--	--	0,0904	0,70621	0,09065	0,63975
--	--	--	--	--	0,0905	0,70861	0,09067	0,64031
--	--	--	--	--	0,0906	0,71103	0,09077	0,64318
--	--	--	--	--	0,0907	0,71346	0,09086	0,64606
--	--	--	--	--	0,0908	0,71589	0,09096	0,64895
--	--	--	--	--	0,0909	0,71833	0,09106	0,65186
--	--	--	--	--	0,091	0,72078	0,09115	0,65478
--	--	--	--	--	0,0911	0,72324	0,09125	0,65772
--	--	--	--	--	0,0912	0,7257	0,09134	0,66066
--	--	--	--	--	0,0913	0,72817	0,09144	0,66362
--	--	--	--	--	0,0914	0,73065	0,09154	0,66659
--	--	--	--	--	0,0915	0,73314	0,09163	0,66958
--	--	--	--	--	0,0916	0,73564	0,09173	0,67258
--	--	--	--	--	0,0917	0,73814	0,09183	0,67559
--	--	--	--	--	0,0918	0,74066	0,09192	0,67862
--	--	--	--	--	0,0919	0,74318	0,09202	0,68165
--	--	--	--	--	0,09201	0,7457	0,09212	0,68471
--	--	--	--	--	0,09211	0,74824	0,09221	0,68777
--	--	--	--	--	0,09221	0,75079	0,09231	0,69085
--	--	--	--	--	0,09231	0,75334	0,0924	0,69394
--	--	--	--	--	0,09241	0,7559	0,0925	0,69705
--	--	--	--	--	0,09251	0,75847	0,0926	0,70017
--	--	--	--	--	0,09261	0,76105	0,09269	0,7033
--	--	--	--	--	0,09271	0,76364	0,09279	0,70645
--	--	--	--	--	0,09281	0,76623	0,09289	0,70961
--	--	--	--	--	0,09291	0,76883	0,09298	0,71279
--	--	--	--	--	0,09301	0,77145	0,09308	0,71598
--	--	--	--	--	0,09311	0,77407	0,09317	0,71918
--	--	--	--	--	0,09321	0,77669	0,09327	0,7224
--	--	--	--	--	0,09322	0,77679	0,09337	0,72559
--	--	--	--	--	0,09331	0,77933	0,09337	0,72563
--	--	--	--	--	0,09341	0,78198	0,09346	0,72887
--	--	--	--	--	0,09351	0,78463	0,09356	0,73213
--	--	--	--	--	0,09361	0,78729	0,09366	0,73541
--	--	--	--	--	0,09371	0,78996	0,09375	0,7387
--	--	--	--	--	0,09381	0,79264	0,09385	0,742
--	--	--	--	--	0,09391	0,79533	0,09394	0,74532
--	--	--	--	--	0,09402	0,79803	0,09404	0,74865
--	--	--	--	--	0,09412	0,80073	0,09414	0,752
--	--	--	--	--	0,09422	0,80345	0,09423	0,75536
--	--	--	--	--	0,09432	0,80617	0,09427	0,75664
--	--	--	--	--	0,09442	0,8089	0,09433	0,75874
--	--	--	--	--	0,09442	0,809	0,09443	0,76213
--	--	--	--	--	0,09452	0,81164	0,09452	0,76554
--	--	--	--	--	0,09462	0,81439	0,09462	0,76896
--	--	--	--	--	0,09472	0,81715	0,09472	0,7724
--	--	--	--	--	0,09482	0,81992	0,09481	0,77585
--	--	--	--	--	0,09492	0,82269	0,09491	0,77932
--	--	--	--	--	0,09638	0,86407	0,095	0,7828
--	--	--	--	--	0,09819	0,91808	0,09608	0,82278
--	--	--	--	--	0,10015	0,98019	0,09804	0,90085
--	--	--	--	--	0,10075	1	0,1003	1
