Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3	Wavelength, nm	Absorbance, a.u. - curve 2	Wavelength, nm	Absorbance, a.u. - curve 4
564,96527	-0,00832	565,00527	-0,05229	566,13586	-0,12039	628	-0,00845
565,5506	-0,00835	565,5906	-0,05218	566,72113	-0,12093	628,5	-0,00871
566,13586	-0,00832	566,17586	-0,05231	567,30634	-0,12153	629	-0,00876
566,72113	-0,00843	566,76113	-0,05246	567,89154	-0,12185	629,5	-0,00891
567,30634	-0,00875	567,34634	-0,05281	568,47668	-0,12215	630	-0,00889
567,89154	-0,00907	567,93154	-0,0529	569,06177	-0,12247	630,5	-0,00897
568,47668	-0,00914	568,51668	-0,05314	569,64685	-0,12266	631	-0,00908
569,06177	-0,00927	569,10177	-0,05351	570,23187	-0,12286	631,5	-0,009
569,64685	-0,00943	569,68685	-0,0538	570,81689	-0,12322	632	-0,00905
570,23187	-0,00953	570,27187	-0,05384	571,40186	-0,1231	632,5	-0,00917
570,81689	-0,0095	570,85689	-0,05403	571,98682	-0,12301	633	-0,00914
571,40186	-0,00931	571,44186	-0,05389	572,57172	-0,12313	633,5	-0,00963
571,98682	-0,00923	572,02682	-0,05386	573,15656	-0,12334	634	-0,00985
572,57172	-0,00933	572,61172	-0,05385	573,74139	-0,12371	634,5	-0,00996
573,15656	-0,00961	573,19656	-0,05386	574,32617	-0,12369	635	-0,00996
573,74139	-0,00989	573,78139	-0,05406	574,91095	-0,12405	635,5	-0,00996
574,32617	-0,00987	574,36617	-0,05417	575,49567	-0,12439	636	-0,01004
574,91095	-0,00997	574,95095	-0,05437	576,08032	-0,12474	636,5	-0,01022
575,49567	-0,01016	575,53567	-0,05453	576,66498	-0,12491	637	-0,00981
576,08032	-0,01048	576,12032	-0,05491	577,24963	-0,12521	637,5	-0,00996
576,66498	-0,01063	576,70498	-0,05492	577,83417	-0,12548	638	-0,01005
577,24963	-0,01066	577,28963	-0,05531	578,41876	-0,12558	638,5	-0,00987
577,83417	-0,01087	577,87417	-0,05577	579,00323	-0,12571	639	-0,01022
578,41876	-0,01103	578,45876	-0,05607	579,58771	-0,12584	639,5	-0,01078
579,00323	-0,01118	579,04323	-0,05639	580,17218	-0,12608	640	-0,01086
579,58771	-0,01135	579,62771	-0,0565	580,75653	-0,12639	640,5	-0,01077
580,17218	-0,01142	580,21218	-0,05685	581,34094	-0,12647	641	-0,01031
580,75653	-0,01163	580,79653	-0,05712	581,92523	-0,12659	641,5	-0,0106
581,34094	-0,0117	581,38094	-0,05726	582,50952	-0,12682	642	-0,01078
581,92523	-0,01182	581,96523	-0,0574	583,09381	-0,12689	642,5	-0,01094
582,50952	-0,01198	582,54952	-0,05772	583,67804	-0,12735	643	-0,0113
583,09381	-0,01215	583,13381	-0,05796	584,26221	-0,12748	643,5	-0,01156
583,67804	-0,01239	583,71804	-0,05851	584,84637	-0,12764	644	-0,01158
584,26221	-0,01235	584,30221	-0,05871	585,43048	-0,12765	644,5	-0,01181
584,84637	-0,01264	584,88637	-0,05896	586,01459	-0,12742	645	-0,01185
585,43048	-0,01267	585,47048	-0,05905	586,59863	-0,12787	645,5	-0,01202
586,01459	-0,01248	586,05459	-0,05907	587,18262	-0,12803	646	-0,0124
586,59863	-0,01261	586,63863	-0,05932	587,7666	-0,12824	646,5	-0,01255
587,18262	-0,01262	587,22262	-0,05951	588,35052	-0,12851	647	-0,01284
587,7666	-0,01284	587,8066	-0,05961	588,93445	-0,12893	647,5	-0,013
588,35052	-0,01278	588,39052	-0,05965	589,51831	-0,12892	648	-0,01349
588,93445	-0,01289	588,97445	-0,06	590,10217	-0,1289	648,5	-0,01371
589,51831	-0,01281	589,55831	-0,0599	590,68597	-0,129	649	-0,01417
590,10217	-0,01283	590,14217	-0,05989	591,26971	-0,12891	649,5	-0,0142
590,68597	-0,01282	590,72597	-0,05979	591,85345	-0,12885	650	-0,01422
591,26971	-0,01259	591,30971	-0,05962	592,43713	-0,12887	650,5	-0,01445
591,85345	-0,01229	591,89345	-0,05973	593,02075	-0,12891	651	-0,01475
592,43713	-0,01237	592,47713	-0,05984	593,60437	-0,12882	651,5	-0,01527
593,02075	-0,01247	593,06075	-0,06	594,18799	-0,12899	652	-0,01538
593,60437	-0,0124	593,64437	-0,05993	594,77148	-0,1289	652,5	-0,01579
594,18799	-0,01242	594,22799	-0,05982	595,35504	-0,12882	653	-0,01614
594,77148	-0,01251	594,81148	-0,05967	595,93848	-0,12893	653,5	-0,01642
595,35504	-0,01237	595,39504	-0,05941	596,52191	-0,12904	654	-0,01695
595,93848	-0,01245	595,97848	-0,05933	597,10535	-0,12874	654,5	-0,01739
596,52191	-0,01266	596,56191	-0,05946	597,68872	-0,12876	655	-0,01748
597,10535	-0,01207	597,14535	-0,05926	598,27203	-0,12903	655,5	-0,01761
597,68872	-0,01178	597,72872	-0,05945	598,85535	-0,12866	656	-0,01825
598,27203	-0,01194	598,31203	-0,05964	599,4386	-0,12829	656,5	-0,01826
598,85535	-0,01185	598,89535	-0,05937	600,02179	-0,12825	657	-0,01843
599,4386	-0,01182	599,4786	-0,05919	600,60498	-0,12799	657,5	-0,01864
600,02179	-0,01167	600,06179	-0,05935	601,18811	-0,12754	658	-0,01864
600,60498	-0,0114	600,64498	-0,05921	601,77124	-0,12736	658,5	-0,01945
601,18811	-0,01107	601,22811	-0,05902	602,35431	-0,1275	659	-0,0197
601,77124	-0,01115	601,81124	-0,05909	602,93738	-0,12797	659,5	-0,01986
602,35431	-0,01095	602,39431	-0,05914	603,52039	-0,12816	660	-0,02032
602,93738	-0,01106	602,97738	-0,05929	604,10333	-0,12827	660,5	-0,02028
603,52039	-0,01118	603,56039	-0,05954	604,68628	-0,12826	661	-0,02044
604,10333	-0,01128	604,14333	-0,05943	605,26917	-0,12829	661,5	-0,02092
604,68628	-0,01137	604,72628	-0,05921	605,85205	-0,12823	662	-0,0211
605,26917	-0,0115	605,30917	-0,05909	606,43488	-0,12818	662,5	-0,02139
605,85205	-0,01138	605,89205	-0,05897	607,01764	-0,12808	663	-0,02131
606,43488	-0,01117	606,47488	-0,05892	607,6004	-0,12822	663,5	-0,0214
607,01764	-0,01108	607,05764	-0,05879	608,18311	-0,128	664	-0,02174
607,6004	-0,01128	607,6404	-0,05892	608,76575	-0,12803	664,5	-0,02168
608,18311	-0,01123	608,22311	-0,0589	609,34839	-0,12822	665	-0,02198
608,76575	-0,01105	608,80575	-0,05871	609,93103	-0,12854	665,5	-0,02208
609,34839	-0,01132	609,38839	-0,05887	610,51361	-0,12832	666	-0,02185
609,93103	-0,01168	609,97103	-0,05899	611,09613	-0,12821	666,5	-0,02217
610,51361	-0,01153	610,55361	-0,05865	611,67865	-0,12844	667	-0,02208
611,09613	-0,01133	611,13613	-0,05851	612,26111	-0,12814	667,5	-0,02182
611,67865	-0,01149	611,71865	-0,0586	612,84351	-0,12827	668	-0,02177
612,26111	-0,01142	612,30111	-0,05843	613,4259	-0,12839	668,5	-0,02153
612,84351	-0,01158	612,88351	-0,05865	614,00824	-0,12834	669	-0,02144
613,4259	-0,01195	613,4659	-0,05859	614,59058	-0,12818	669,5	-0,02139
614,00824	-0,0121	614,04824	-0,05857	615,17285	-0,12777	670	-0,02075
614,59058	-0,01229	614,63058	-0,05869	615,75507	-0,12776	670,5	-0,02055
615,17285	-0,01231	615,21285	-0,05881	616,33728	-0,12783	671	-0,0202
615,75507	-0,01254	615,79507	-0,0591	616,91943	-0,12773	671,5	-0,02009
616,33728	-0,01255	616,37728	-0,05932	617,50159	-0,12788	672	-0,01988
616,91943	-0,0125	616,95943	-0,05954	618,08368	-0,12816	672,5	-0,01922
617,50159	-0,01248	617,54159	-0,05981	618,66571	-0,12813	673	-0,0186
618,08368	-0,01279	618,12368	-0,0603	619,24774	-0,12832	673,5	-0,01841
618,66571	-0,01291	618,70571	-0,0605	619,82971	-0,12822	674	-0,01753
619,24774	-0,01284	619,28774	-0,06062	620,41168	-0,12842	674,5	-0,01695
619,82971	-0,0128	619,86971	-0,06067	620,99359	-0,12847	675	-0,01658
620,41168	-0,01288	620,45168	-0,06087	621,5755	-0,12853	675,5	-0,01626
620,99359	-0,01323	621,03359	-0,06121	622,15729	-0,1284	676	-0,01538
621,5755	-0,01352	621,6155	-0,06147	622,73914	-0,1286	676,5	-0,01489
622,15729	-0,01366	622,19729	-0,0615	623,32086	-0,12892	677	-0,014
622,73914	-0,01377	622,77914	-0,06168	623,90259	-0,12912	677,5	-0,01326
623,32086	-0,01408	623,36086	-0,06198	624,48431	-0,12933	678	-0,01246
623,90259	-0,01409	623,94259	-0,06225	625,06598	-0,1294	678,5	-0,01211
624,48431	-0,01423	624,52431	-0,06249	625,64758	-0,12952	679	-0,01094
625,06598	-0,01434	625,10598	-0,06269	626,22913	-0,12955	679,5	-0,01048
625,64758	-0,01431	625,68758	-0,06292	626,81073	-0,12945	680	-0,01005
626,22913	-0,01429	626,26913	-0,06313	627,39221	-0,1298	680,5	-0,0095
626,81073	-0,01427	626,85073	-0,06312	627,97369	-0,12988	681	-0,00868
627,39221	-0,01455	627,43221	-0,06326	628,55511	-0,12992	681,5	-0,00805
627,97369	-0,01471	628,01369	-0,06307	629,13654	-0,13039	682	-0,00705
628,55511	-0,01502	628,59511	-0,06305	629,7179	-0,13039	682,5	-0,00647
629,13654	-0,01538	629,17654	-0,06344	630,29919	-0,13049	683	-0,00566
629,7179	-0,01561	629,7579	-0,06363	630,88049	-0,13078	683,5	-0,00509
630,29919	-0,01566	630,33919	-0,06382	631,46173	-0,13099	684	-0,00486
630,88049	-0,01591	630,92049	-0,06396	632,04297	-0,13112	684,5	-0,00401
631,46173	-0,01618	631,50173	-0,06442	632,62408	-0,13142	685	-0,00351
632,04297	-0,01619	632,08297	-0,06472	633,20526	-0,13156	685,5	-0,00306
632,62408	-0,01644	632,66408	-0,06495	633,78638	-0,1316	686	-0,00212
633,20526	-0,01649	633,24526	-0,06496	634,36743	-0,1316	686,5	-0,00195
633,78638	-0,01621	633,82638	-0,06501	634,94843	-0,13156	687	-0,00145
634,36743	-0,01587	634,40743	-0,06496	635,52942	-0,13158	687,5	-6,07322E-4
634,94843	-0,01584	634,98843	-0,06501	636,11041	-0,13169	688	-1,49322E-4
635,52942	-0,01598	635,56942	-0,06503	636,69128	-0,13179	688,5	4,60678E-4
636,11041	-0,01592	636,15041	-0,06503	637,27216	-0,13214	689	0,00112
636,69128	-0,01578	636,73128	-0,06492	637,85303	-0,13235	689,5	0,00219
637,27216	-0,01591	637,31216	-0,06496	638,43384	-0,13281	690	0,00261
637,85303	-0,01595	637,89303	-0,0651	639,01459	-0,13314	690,5	0,00289
638,43384	-0,01609	638,47384	-0,06537	639,59534	-0,1332	691	0,00344
639,01459	-0,01608	639,05459	-0,06532	640,17603	-0,13334	691,5	0,00373
639,59534	-0,01581	639,63534	-0,06528	640,75665	-0,13357	692	0,00405
640,17603	-0,01543	640,21603	-0,0654	641,33728	-0,13352	692,5	0,00455
640,75665	-0,01525	640,79665	-0,06564	641,91785	-0,13369	693	0,00481
641,33728	-0,01503	641,37728	-0,06555	642,49841	-0,1339	693,5	0,00566
641,91785	-0,01511	641,95785	-0,0655	643,07892	-0,1338	694	0,00602
642,49841	-0,01541	642,53841	-0,06567	643,65936	-0,13351	694,5	0,00615
643,07892	-0,01538	643,11892	-0,06576	644,23981	-0,13356	695	0,00667
643,65936	-0,01529	643,69936	-0,06555	644,82019	-0,13344	695,5	0,00711
644,23981	-0,01518	644,27981	-0,06534	645,40057	-0,13383	696	0,00707
644,82019	-0,01513	644,86019	-0,06529	645,9809	-0,13411	696,5	0,00775
645,40057	-0,01519	645,44057	-0,06561	646,56116	-0,13433	697	0,00811
645,9809	-0,01542	646,0209	-0,0658	647,14142	-0,13485	697,5	0,00849
646,56116	-0,01555	646,60116	-0,0659	647,72162	-0,13527	698	0,00882
647,14142	-0,01593	647,18142	-0,06628	648,30182	-0,13559	698,5	0,00893
647,72162	-0,01626	647,76162	-0,06662	648,88196	-0,13576	699	0,00931
648,30182	-0,01658	648,34182	-0,06695	649,46204	-0,13569	699,5	0,00956
648,88196	-0,01673	648,92196	-0,06725	650,04205	-0,13599	700	0,01029
649,46204	-0,01656	649,50204	-0,06733	650,62207	-0,13601	--	--
650,04205	-0,01663	650,08205	-0,06757	651,20209	-0,13682	--	--
650,62207	-0,01662	650,66207	-0,06736	651,78204	-0,13794	--	--
651,20209	-0,01705	651,24209	-0,06771	652,36194	-0,13877	--	--
651,78204	-0,01742	651,82204	-0,06835	652,94183	-0,13933	--	--
652,36194	-0,01801	652,40194	-0,069	653,52161	-0,13988	--	--
652,94183	-0,01835	652,98183	-0,06969	654,10144	-0,14061	--	--
653,52161	-0,01867	653,56161	-0,07008	654,68121	-0,14148	--	--
654,10144	-0,01852	654,14144	-0,0703	655,26093	-0,14224	--	--
654,68121	-0,01854	654,72121	-0,07062	655,84058	-0,14342	--	--
655,26093	-0,01883	655,30093	-0,07109	656,42023	-0,14451	--	--
655,84058	-0,01912	655,88058	-0,07173	656,99982	-0,14563	--	--
656,42023	-0,01963	656,46023	-0,07259	657,57941	-0,14646	--	--
656,99982	-0,01998	657,03982	-0,0731	658,15894	-0,14724	--	--
657,57941	-0,02024	657,61941	-0,07317	658,7384	-0,14806	--	--
658,15894	-0,02019	658,19894	-0,07335	659,31787	-0,14879	--	--
658,7384	-0,02045	658,7784	-0,0738	659,89728	-0,14977	--	--
659,31787	-0,02068	659,35787	-0,07441	660,47668	-0,15072	--	--
659,89728	-0,02079	659,93728	-0,07497	661,05603	-0,15192	--	--
660,47668	-0,02095	660,51668	-0,07554	661,63531	-0,15342	--	--
661,05603	-0,02138	661,09603	-0,0762	662,2146	-0,15484	--	--
661,63531	-0,02175	661,67531	-0,07698	662,79382	-0,15633	--	--
662,2146	-0,02201	662,2546	-0,07758	663,37299	-0,15725	--	--
662,79382	-0,02224	662,83382	-0,07823	663,95215	-0,15804	--	--
663,37299	-0,02213	663,41299	-0,07845	664,53125	-0,15877	--	--
663,95215	-0,02225	663,99215	-0,07833	665,11035	-0,15986	--	--
664,53125	-0,02202	664,57125	-0,07827	665,68939	-0,16106	--	--
665,11035	-0,02187	665,15035	-0,07808	666,26837	-0,16232	--	--
665,68939	-0,02176	665,72939	-0,07787	666,84735	-0,16345	--	--
666,26837	-0,02199	666,30837	-0,07797	667,42627	-0,16492	--	--
666,84735	-0,02168	666,88735	-0,07776	668,00519	-0,16604	--	--
667,42627	-0,02145	667,46627	-0,07773	668,58405	-0,1669	--	--
668,00519	-0,02117	668,04519	-0,07761	669,16284	-0,16781	--	--
668,58405	-0,02071	668,62405	-0,07743	669,74158	-0,16858	--	--
669,16284	-0,02	669,20284	-0,07722	670,32031	-0,16958	--	--
669,74158	-0,01946	669,78158	-0,07726	670,89905	-0,17085	--	--
670,32031	-0,01928	670,36031	-0,07704	671,47766	-0,17194	--	--
670,89905	-0,0191	670,93905	-0,07672	672,05634	-0,17334	--	--
671,47766	-0,01849	671,51766	-0,07592	672,63489	-0,17467	--	--
672,05634	-0,01788	672,09634	-0,07535	673,21344	-0,17595	--	--
672,63489	-0,01756	672,67489	-0,07464	673,79193	-0,17664	--	--
673,21344	-0,01739	673,25344	-0,07428	674,37042	-0,17707	--	--
673,79193	-0,01716	673,83193	-0,07363	674,94885	-0,17759	--	--
674,37042	-0,0167	674,41042	-0,07272	675,52722	-0,17809	--	--
674,94885	-0,01625	674,98885	-0,07198	676,10559	-0,17843	--	--
675,52722	-0,01575	675,56722	-0,07136	676,6839	-0,17924	--	--
676,10559	-0,01522	676,14559	-0,07075	677,26215	-0,17971	--	--
676,6839	-0,0149	676,7239	-0,07009	677,84039	-0,18029	--	--
677,26215	-0,01452	677,30215	-0,06929	678,41858	-0,18047	--	--
677,84039	-0,01385	677,88039	-0,06867	678,99677	-0,18068	--	--
678,41858	-0,01326	678,45858	-0,06775	679,57489	-0,18071	--	--
678,99677	-0,01299	679,03677	-0,067	680,15295	-0,18088	--	--
679,57489	-0,01259	679,61489	-0,06612	680,73102	-0,18142	--	--
680,15295	-0,012	680,19295	-0,06518	681,30902	-0,18163	--	--
680,73102	-0,01203	680,77102	-0,06431	681,88702	-0,18209	--	--
681,30902	-0,01191	681,34902	-0,06366	682,4649	-0,18233	--	--
681,88702	-0,01173	681,92702	-0,06285	683,04285	-0,18186	--	--
682,4649	-0,01131	682,5049	-0,06184	683,62067	-0,18158	--	--
683,04285	-0,01048	683,08285	-0,06058	684,19849	-0,1807	--	--
683,62067	-0,01011	683,66067	-0,05966	684,77625	-0,18016	--	--
684,19849	-0,00965	684,23849	-0,05868	685,354	-0,17961	--	--
684,77625	-0,00904	684,81625	-0,05765	685,9317	-0,17933	--	--
685,354	-0,00808	685,394	-0,05629	686,50934	-0,17894	--	--
685,9317	-0,00727	685,9717	-0,05525	687,08698	-0,17883	--	--
686,50934	-0,00673	686,54934	-0,05446	687,66455	-0,17858	--	--
687,08698	-0,00641	687,12698	-0,0538	688,24213	-0,17799	--	--
687,66455	-0,0061	687,70455	-0,05315	688,81964	-0,17703	--	--
688,24213	-0,00549	688,28213	-0,05225	689,39709	-0,17609	--	--
688,81964	-0,00469	688,85964	-0,05106	689,97455	-0,1753	--	--
689,39709	-0,00389	689,43709	-0,0499	690,55194	-0,17451	--	--
689,97455	-0,0032	690,01455	-0,04895	691,12927	-0,17387	--	--
690,55194	-0,00229	690,59194	-0,04802	691,7066	-0,1731	--	--
691,12927	-0,00151	691,16927	-0,0468	692,28387	-0,17219	--	--
691,7066	-0,00101	691,7466	-0,04581	692,86108	-0,17092	--	--
692,28387	-7,58961E-4	692,32387	-0,0451	693,43829	-0,16994	--	--
692,86108	2,65552E-5	692,90108	-0,04399	694,01544	-0,16904	--	--
693,43829	3,99515E-4	693,47829	-0,04278	694,59259	-0,16822	--	--
694,01544	6,45071E-4	694,05544	-0,04185	695,16968	-0,16762	--	--
694,59259	0,00102	694,63259	-0,04109	695,7467	-0,16747	--	--
695,16968	0,00121	695,20968	-0,04044	696,32367	-0,16718	--	--
695,7467	0,00183	695,7867	-0,03983	696,90063	-0,16655	--	--
696,32367	0,00231	696,36367	-0,03939	697,4776	-0,1661	--	--
696,90063	0,00251	696,94063	-0,03907	698,05444	-0,16546	--	--
697,4776	0,00233	697,5176	-0,03902	698,63129	-0,16491	--	--
698,05444	0,00245	698,09444	-0,0384	699,20813	-0,16413	--	--
698,63129	0,00257	698,67129	-0,03797	699,78491	-0,16319	--	--
699,20813	0,00295	699,24813	-0,03743	700,36163	-0,16245	--	--
699,78491	0,0035	699,82491	-0,03665	700,93829	-0,162	--	--
700,36163	0,00398	700,40163	-0,03602	701,51495	-0,16151	--	--
700,93829	0,00418	700,97829	-0,03564	702,09161	-0,16057	--	--
701,51495	0,00435	701,55495	-0,0353	702,66815	-0,16006	--	--
702,09161	0,00451	702,13161	-0,03458	703,24469	-0,15962	--	--
702,66815	0,00425	702,70815	-0,03432	703,82117	-0,15903	--	--
703,24469	0,00406	703,28469	-0,03423	704,39764	-0,15879	--	--
703,82117	0,00383	703,86117	-0,03418	704,97406	-0,15852	--	--
704,39764	0,00366	704,43764	-0,03388	705,55048	-0,15788	--	--
704,97406	0,00355	705,01406	-0,03382	706,12677	-0,15697	--	--
705,55048	0,00355	705,59048	-0,03415	706,70306	-0,15587	--	--
706,12677	0,00395	706,16677	-0,03369	707,27936	-0,15539	--	--
706,70306	0,00411	706,74306	-0,0335	707,85559	-0,15424	--	--
707,27936	0,00404	707,31936	-0,03385	708,43176	-0,15335	--	--
707,85559	0,00399	707,89559	-0,03346	709,00787	-0,15269	--	--
708,43176	0,00378	708,47176	-0,03306	709,58398	-0,15187	--	--
709,00787	0,00392	709,04787	-0,03273	710,1601	-0,15072	--	--
709,58398	0,0041	709,62398	-0,03219	710,73608	-0,1498	--	--
710,1601	0,00435	710,2001	-0,03166	711,31207	-0,14915	--	--
710,73608	0,00455	710,77608	-0,0309	711,88806	-0,14862	--	--
711,31207	0,00458	711,35207	-0,03042	712,46393	-0,1479	--	--
711,88806	0,00457	711,92806	-0,02989	713,03979	-0,14694	--	--
712,46393	0,00485	712,50393	-0,02931	713,61566	-0,14638	--	--
713,03979	0,0049	713,07979	-0,0288	714,19141	-0,14586	--	--
713,61566	0,00483	713,65566	-0,02865	714,76721	-0,14503	--	--
714,19141	0,00466	714,23141	-0,02844	715,3429	-0,1444	--	--
714,76721	0,00494	714,80721	-0,02814	715,91858	-0,14382	--	--
715,3429	0,0052	715,3829	-0,02808	716,4942	-0,14307	--	--
715,91858	0,00583	715,95858	-0,02764	717,06982	-0,14249	--	--
716,4942	0,00619	716,5342	-0,02704	717,64532	-0,14221	--	--
717,06982	0,00675	717,10982	-0,0265	718,22089	-0,14174	--	--
717,64532	0,00685	717,68532	-0,02597	718,79633	-0,14155	--	--
718,22089	0,00693	718,26089	-0,02596	719,37177	-0,14116	--	--
718,79633	0,00676	718,83633	-0,02612	719,94714	-0,14112	--	--
719,37177	0,00665	719,41177	-0,02552	720,52252	-0,14101	--	--
719,94714	0,00659	719,98714	-0,02552	721,09784	-0,14022	--	--
720,52252	0,00659	720,56252	-0,02537	721,6731	-0,13941	--	--
721,09784	0,0067	721,13784	-0,02488	722,24835	-0,13904	--	--
721,6731	0,00723	721,7131	-0,02427	722,82355	-0,13856	--	--
722,24835	0,00724	722,28835	-0,02413	723,39874	-0,13803	--	--
722,82355	0,00741	722,86355	-0,02385	723,97382	-0,13768	--	--
723,39874	0,00748	723,43874	-0,02344	724,54889	-0,13716	--	--
723,97382	0,00754	724,01382	-0,0237	725,12396	-0,13685	--	--
724,54889	0,00738	724,58889	-0,0237	725,69897	-0,13691	--	--
725,12396	0,0077	725,16396	-0,02339	726,27393	-0,13666	--	--
725,69897	0,00743	725,73897	-0,02351	726,84882	-0,13638	--	--
726,27393	0,00728	726,31393	-0,02385	727,42371	-0,13535	--	--
726,84882	0,00716	726,88882	-0,02392	727,99854	-0,13454	--	--
727,42371	0,00721	727,46371	-0,02349	728,57336	-0,13372	--	--
727,99854	0,00708	728,03854	-0,0232	729,14813	-0,13316	--	--
728,57336	0,0074	728,61336	-0,0229	729,72284	-0,13218	--	--
729,14813	0,00689	729,18813	-0,02311	730,29755	-0,13168	--	--
729,72284	0,00751	729,76284	-0,02265	730,87219	-0,13131	--	--
730,29755	0,00752	730,33755	-0,02285	731,44678	-0,13095	--	--
730,87219	0,00752	730,91219	-0,02288	732,02136	-0,13042	--	--
731,44678	0,00785	731,48678	-0,02317	732,59583	-0,12945	--	--
732,02136	0,00794	732,06136	-0,02321	733,17035	-0,12868	--	--
732,59583	0,00834	732,63583	-0,0232	733,74475	-0,12822	--	--
733,17035	0,00879	733,21035	-0,02319	734,31915	-0,12809	--	--
733,74475	0,00895	733,78475	-0,023	734,89355	-0,1277	--	--
734,31915	0,00906	734,35915	-0,02292	735,4679	-0,12693	--	--
734,89355	0,00911	734,93355	-0,02291	736,04218	-0,12612	--	--
735,4679	0,0095	735,5079	-0,02283	736,61639	-0,12537	--	--
736,04218	0,00945	736,08218	-0,02248	737,19061	-0,12489	--	--
736,61639	0,00943	736,65639	-0,02217	737,76477	-0,12377	--	--
737,19061	0,0092	737,23061	-0,02257	738,33887	-0,12326	--	--
737,76477	0,00963	737,80477	-0,02253	738,91296	-0,12279	--	--
738,33887	0,01009	738,37887	-0,02235	739,487	-0,12271	--	--
738,91296	0,01024	738,95296	-0,0223	740,06104	-0,12276	--	--
739,487	0,0102	739,527	-0,02236	740,63495	-0,1223	--	--
740,06104	0,01034	740,10104	-0,02216	741,20886	-0,12174	--	--
740,63495	0,01017	740,67495	-0,02189	741,78278	-0,1216	--	--
741,20886	0,0106	741,24886	-0,02122	742,35663	-0,12137	--	--
741,78278	0,0102	741,82278	-0,0211	742,93042	-0,12091	--	--
742,35663	0,01005	742,39663	-0,02032	743,50415	-0,12017	--	--
742,93042	0,01019	742,97042	-0,0195	744,07788	-0,11932	--	--
743,50415	0,01025	743,54415	-0,01903	744,65155	-0,11917	--	--
744,07788	0,01042	744,11788	-0,01848	745,22522	-0,11898	--	--
744,65155	0,01038	744,69155	-0,01823	745,79883	-0,11885	--	--
745,22522	0,01031	745,26522	-0,01825	746,37238	-0,11841	--	--
745,79883	0,01034	745,83883	-0,0184	746,94592	-0,11799	--	--
746,37238	0,01038	746,41238	-0,01843	747,51935	-0,11743	--	--
746,94592	0,01057	746,98592	-0,01835	748,09283	-0,1169	--	--
747,51935	0,01061	747,55935	-0,01775	748,6662	-0,1169	--	--
748,09283	0,01096	748,13283	-0,01745	749,23956	-0,11629	--	--
748,6662	0,01117	748,7062	-0,01752	749,81287	-0,1163	--	--
749,23956	0,01187	749,27956	-0,01698	750,38617	-0,116	--	--
749,81287	0,01178	749,85287	-0,01685	750,95941	-0,11535	--	--
750,38617	0,01173	750,42617	-0,01664	751,53259	-0,11463	--	--
750,95941	0,01197	750,99941	-0,01607	752,10577	-0,11417	--	--
751,53259	0,01211	751,57259	-0,01569	752,67889	-0,11451	--	--
752,10577	0,01206	752,14577	-0,01573	753,25195	-0,11431	--	--
752,67889	0,012	752,71889	-0,01624	753,82495	-0,11399	--	--
753,25195	0,01215	753,29195	-0,01608	754,39795	-0,11351	--	--
753,82495	0,01258	753,86495	-0,01608	754,97095	-0,11278	--	--
754,39795	0,01325	754,43795	-0,01614	755,54382	-0,11193	--	--
754,97095	0,01359	755,01095	-0,01585	756,1167	-0,11156	--	--
755,54382	0,01395	755,58382	-0,01534	756,68951	-0,11084	--	--
756,1167	0,01426	756,1567	-0,01541	757,26233	-0,11092	--	--
756,68951	0,01426	756,72951	-0,01519	757,83508	-0,11048	--	--
757,26233	0,01402	757,30233	-0,01498	758,40778	-0,10976	--	--
757,83508	0,01397	757,87508	-0,01504	758,98047	-0,10939	--	--
758,40778	0,01412	758,44778	-0,01462	759,5531	-0,1093	--	--
758,98047	0,01403	759,02047	-0,01456	760,12567	-0,10904	--	--
759,5531	0,0143	759,5931	-0,01522	760,69824	-0,10864	--	--
760,12567	0,01443	760,16567	-0,01522	761,27075	-0,10877	--	--
760,69824	0,01402	760,73824	-0,01528	761,8432	-0,10835	--	--
761,27075	0,01312	761,31075	-0,01537	762,41565	-0,10822	--	--
761,8432	0,01317	761,8832	-0,01504	762,98798	-0,10823	--	--
762,41565	0,01296	762,45565	-0,01505	763,56036	-0,10844	--	--
762,98798	0,01256	763,02798	-0,01501	764,13263	-0,10841	--	--
763,56036	0,01214	763,60036	-0,01524	764,7049	-0,10783	--	--
764,13263	0,01191	764,17263	-0,0156	765,27716	-0,10759	--	--
764,7049	0,01208	764,7449	-0,01534	765,8493	-0,10733	--	--
765,27716	0,01204	765,31716	-0,01548	766,42145	-0,10729	--	--
765,8493	0,01234	765,8893	-0,01481	766,99353	-0,10779	--	--
766,42145	0,01187	766,46145	-0,01489	767,56561	-0,10836	--	--
766,99353	0,01141	767,03353	-0,0154	768,13763	-0,10835	--	--
767,56561	0,01066	767,60561	-0,01608	768,70959	-0,10843	--	--
768,13763	0,01003	768,17763	-0,01589	769,28156	-0,10829	--	--
768,70959	0,01004	768,74959	-0,01556	769,85339	-0,10823	--	--
769,28156	0,01019	769,32156	-0,0158	770,42529	-0,10774	--	--
769,85339	0,00969	769,89339	-0,01616	770,99707	-0,10752	--	--
770,42529	0,00949	770,46529	-0,01618	771,56885	-0,1077	--	--
770,99707	0,0097	771,03707	-0,01614	772,14056	-0,10774	--	--
771,56885	0,00931	771,60885	-0,01587	772,71228	-0,1078	--	--
772,14056	0,00947	772,18056	-0,01607	773,28394	-0,1073	--	--
772,71228	0,00976	772,75228	-0,01575	773,85553	-0,10728	--	--
