Wavelength, nm	Absorbance, a.u. - curve 2	Wavelength, nm	Absorbance, a.u. - curve 4	Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3
458,04558	0,01855	635	0,023	635	0,01217	730,26788	0,00853
458,32538	0,01821	635,5	0,02298	635,5	0,01194	730,83478	0,00877
458,60517	0,01798	636	0,02231	636	0,0117	731,40161	0,00766
458,88493	0,01798	636,5	0,02197	636,5	0,01141	731,96838	0,00672
459,16466	0,01774	637	0,02191	637	0,0112	732,5351	0,00661
459,44438	0,01775	637,5	0,02145	637,5	0,01096	733,10181	0,00768
459,72407	0,01786	638	0,02138	638	0,01073	733,66846	0,00836
460,00373	0,0179	638,5	0,02112	638,5	0,01049	734,23511	0,0076
460,28338	0,01759	639	0,02013	639	0,01025	734,80164	0,0079
460,56299	0,0173	639,5	0,01952	639,5	0,01004	735,36816	0,00767
460,84259	0,01727	640	0,01907	640	0,00985	735,93469	0,00772
461,12216	0,01731	640,5	0,01947	640,5	0,00965	736,5011	0,0072
461,40171	0,01728	641	0,01863	641	0,00941	737,0675	0,0073
461,68123	0,01728	641,5	0,01816	641,5	0,00926	737,63385	0,00751
461,96073	0,01714	642	0,0184	642	0,00902	738,2002	0,00741
462,24021	0,01715	642,5	0,01753	642,5	0,00887	738,76642	0,00709
462,51966	0,01687	643	0,01717	643	0,00867	739,3327	0,00722
462,79909	0,01691	643,5	0,01708	643,5	0,00848	739,89886	0,00732
463,07849	0,01676	644	0,01694	644	0,00832	740,46497	0,00771
463,35787	0,01661	644,5	0,01604	644,5	0,00809	741,03107	0,00792
463,63723	0,01661	645	0,01624	645	0,00788	741,59717	0,00779
463,91656	0,01656	645,5	0,0162	645,5	0,00774	742,16315	0,00721
464,19587	0,01654	646	0,01559	646	0,00763	742,72913	0,0075
464,47516	0,01642	646,5	0,01547	646,5	0,00741	743,29504	0,00815
464,75442	0,01656	647	0,01501	647	0,00729	743,8609	0,00842
465,03366	0,01646	647,5	0,01476	647,5	0,00718	744,42676	0,00813
465,31288	0,01655	648	0,01405	648	0,00703	744,99255	0,00759
465,59207	0,01631	648,5	0,01424	648,5	0,00692	745,55829	0,00823
465,87123	0,01617	649	0,01355	649	0,00681	746,12402	0,00871
466,15038	0,01606	649,5	0,0136	649,5	0,00668	746,6897	0,00975
466,42949	0,01614	650	0,01357	650	0,00657	747,25531	0,00916
466,70859	0,016	650,5	0,01355	650,5	0,00646	747,82086	0,00829
466,98766	0,01592	651	0,01384	651	0,00632	748,38641	0,00754
467,26671	0,01585	651,5	0,01335	651,5	0,00624	748,9519	0,00742
467,54573	0,01578	652	0,01299	652	0,00611	749,5174	0,00829
467,82473	0,01562	652,5	0,01222	652,5	0,00602	750,08276	0,00756
468,10371	0,01536	653	0,01224	653	0,00593	750,64813	0,00759
468,38266	0,01523	653,5	0,01213	653,5	0,00581	751,21344	0,00693
468,66159	0,0149	654	0,01213	654	0,00574	751,77875	0,00723
468,94049	0,01496	654,5	0,01216	654,5	0,0057	752,34399	0,00757
469,21937	0,01484	655	0,01206	655	0,0056	752,90918	0,00671
469,49823	0,01492	655,5	0,01183	655,5	0,00552	753,4743	0,00662
469,77706	0,01483	656	0,01198	656	0,00542	754,03943	0,00597
470,05587	0,0148	656,5	0,01106	656,5	0,0054	754,60449	0,00698
470,33465	0,01473	657	0,01115	657	0,0053	755,16949	0,0074
470,61341	0,01461	657,5	0,01121	657,5	0,00527	755,73444	0,00778
470,89215	0,0145	658	0,01115	658	0,00518	756,29938	0,00697
471,17086	0,01434	658,5	0,01154	658,5	0,00512	756,86426	0,00596
471,44955	0,01426	659	0,01212	659	0,00506	757,42914	0,00572
471,72821	0,01412	659,5	0,01109	659,5	0,00497	757,99396	0,0062
472,00685	0,01412	660	0,01149	660	0,00494	758,55872	0,00713
472,28547	0,01405	660,5	0,01154	660,5	0,00481	759,12341	0,00782
472,56406	0,01377	661	0,01105	661	0,00481	759,68811	0,0077
472,84263	0,01384	661,5	0,01071	661,5	0,00474	760,25269	0,00748
473,12117	0,01384	662	0,01092	662	0,00467	760,81732	0,00733
473,39969	0,0137	662,5	0,01041	662,5	0,00466	761,38184	0,00777
473,67819	0,01379	663	0,01005	663	0,00459	761,94635	0,00756
473,95666	0,01389	663,5	0,00998	663,5	0,00458	762,5108	0,00701
474,23511	0,014	664	0,01022	664	0,00449	763,0752	0,0069
474,51353	0,01404	664,5	0,01004	664,5	0,00449	763,63959	0,00776
474,79193	0,01415	665	0,00958	665	0,00442	764,20392	0,0081
475,0703	0,01429	665,5	0,00993	665,5	0,00441	764,76819	0,00823
475,34865	0,01422	666	0,01038	666	0,00435	765,33246	0,00675
475,62698	0,01399	666,5	0,00972	666,5	0,00428	765,89661	0,00666
475,90528	0,01395	667	0,00948	667	0,00425	766,46075	0,00675
476,18356	0,01382	667,5	0,00943	667,5	0,00418	767,0249	0,00861
476,46182	0,01389	668	0,00911	668	0,0042	767,58899	0,00864
476,74005	0,01391	668,5	0,0098	668,5	0,00415	768,15302	0,00888
477,01825	0,01406	669	0,0096	669	0,00409	768,71698	0,0087
477,29643	0,01407	669,5	0,0097	669,5	0,00405	769,28088	0,00928
477,57459	0,01417	670	0,00966	670	0,00403	769,84479	0,00977
477,85272	0,01412	670,5	0,00882	670,5	0,00399	770,40863	0,00866
478,13083	0,01412	671	0,00917	671	0,00395	770,97247	0,0074
478,40892	0,01428	671,5	0,0087	671,5	0,00392	771,53619	0,0067
478,68698	0,01418	672	0,00864	672	0,0039	772,09998	0,00692
478,96502	0,01427	672,5	0,00897	672,5	0,00387	772,66364	0,00786
479,24303	0,01429	673	0,00867	673	0,0038	773,22723	0,0081
479,52102	0,01437	673,5	0,00917	673,5	0,00378	773,79083	0,00828
479,79898	0,01436	674	0,009	674	0,00374	774,35437	0,0077
480,07692	0,0143	674,5	0,00897	674,5	0,00373	774,91791	0,00712
480,35483	0,01408	675	0,00917	675	0,00366	775,48138	0,00624
480,63273	0,01401	675,5	0,00852	675,5	0,0037	776,0448	0,00614
480,91059	0,0139	676	0,009	676	0,00367	776,60815	0,00711
481,18843	0,01398	676,5	0,00916	676,5	0,00363	777,17151	0,00856
481,46625	0,01409	677	0,0085	677	0,00361	777,7348	0,00909
481,74405	0,01423	677,5	0,00873	677,5	0,00358	778,29803	0,00839
482,02182	0,01444	678	0,00861	678	0,00353	778,86121	0,00774
482,29956	0,01448	678,5	0,00836	678,5	0,0035	779,42438	0,00757
482,57728	0,01437	679	0,00749	679	0,00352	779,98749	0,00669
482,85498	0,01425	679,5	0,00842	679,5	0,00347	780,5506	0,00663
483,13265	0,01429	680	0,008	680	0,00341	781,11359	0,00593
483,4103	0,01433	680,5	0,00844	680,5	0,00341	781,67657	0,00688
483,68792	0,01452	681	0,00816	681	0,00343	782,23956	0,00629
483,96552	0,01443	681,5	0,00795	681,5	0,00336	782,80243	0,00707
484,24309	0,01433	682	0,00771	682	0,00333	783,3653	0,00676
484,52064	0,01414	682,5	0,00763	682,5	0,00331	783,9281	0,00765
484,79817	0,01409	683	0,00771	683	0,00331	784,49084	0,00758
485,07567	0,01418	683,5	0,00798	683,5	0,00328	785,05359	0,00826
485,35315	0,01408	684	0,00801	684	0,00324	785,61627	0,00808
485,6306	0,01398	684,5	0,0078	684,5	0,00321	786,17889	0,00839
485,90803	0,01397	685	0,00768	685	0,00314	786,74152	0,00836
486,18543	0,01397	685,5	0,00784	685,5	0,00315	787,30408	0,00859
486,46281	0,01391	686	0,00775	686	0,00312	787,86658	0,00828
486,74016	0,01381	686,5	0,00809	686,5	0,00311	788,42902	0,00764
487,01749	0,01371	687	0,0079	687	0,00309	788,99146	0,00671
487,2948	0,01371	687,5	0,00777	687,5	0,00301	789,55383	0,00684
487,57208	0,01376	688	0,00737	688	0,00301	790,11621	0,00708
487,84933	0,01364	688,5	0,00758	688,5	0,003	790,67847	0,00734
488,12657	0,01346	689	0,00754	689	0,00301	791,24072	0,00673
488,40377	0,01344	689,5	0,00751	689,5	0,003	791,80292	0,00651
488,68096	0,01349	690	0,00752	690	0,00293	792,36511	0,00662
488,95811	0,01339	690,5	0,00764	690,5	0,00289	792,92719	0,00723
489,23525	0,01327	691	0,00778	691	0,00288	793,48932	0,00795
489,51236	0,01314	691,5	0,00736	691,5	0,00282	794,05133	0,00839
489,78944	0,01308	692	0,00726	692	0,00286	794,61328	0,00876
490,0665	0,01305	692,5	0,00687	692,5	0,00281	795,17523	0,00826
490,34354	0,01298	693	0,00687	693	0,00282	795,73718	0,00716
490,62055	0,01286	693,5	0,00714	693,5	0,00278	796,29901	0,0066
490,89753	0,01272	694	0,00691	694	0,0028	796,86084	0,00655
491,1745	0,0127	694,5	0,00743	694,5	0,00275	797,42261	0,00832
491,45143	0,01265	695	0,00702	695	0,00273	797,98431	0,00867
491,72835	0,01275	695,5	0,00742	695,5	0,00268	798,54602	0,00851
492,00523	0,0127	696	0,00734	696	0,00258	799,10767	0,00823
492,2821	0,0127	696,5	0,00711	696,5	0,0026	799,66925	0,00763
492,55893	0,01264	697	0,00658	697	0,00263	800,23083	0,00772
492,83575	0,01261	697,5	0,00673	697,5	0,00259	800,7923	0,00707
493,11254	0,01254	698	0,00671	698	0,0026	801,35382	0,00765
493,3893	0,01231	698,5	0,00671	698,5	0,00259	801,91522	0,00838
493,66604	0,01223	699	0,00717	699	0,00256	802,47662	0,00826
493,94276	0,01217	699,5	0,00656	699,5	0,00249	803,03796	0,00818
494,21945	0,01214	700	0,00711	700	0,00243	803,59924	0,00705
494,49611	0,01198	700,5	0,00702	700,5	0,00244	804,16046	0,00701
494,77275	0,01207	701	0,00696	701	0,00241	804,72168	0,00751
495,04937	0,01213	701,5	0,00653	701,5	0,00238	805,28284	0,00798
495,32596	0,01205	702	0,0069	702	0,00242	805,84399	0,00891
495,60253	0,01217	702,5	0,00685	702,5	0,00238	806,40503	0,00872
495,87907	0,01225	703	0,00655	703	0,00233	806,96606	0,00922
496,15559	0,01227	703,5	0,00653	703,5	0,00235	807,5271	0,00804
496,43208	0,01226	704	0,00616	704	0,00231	808,08801	0,00774
496,70855	0,01234	704,5	0,00592	704,5	0,00231	808,64893	0,00746
496,98499	0,01242	705	0,00653	705	0,00228	809,20978	0,00837
497,26141	0,01242	705,5	0,00668	705,5	0,00226	809,77063	0,00765
497,5378	0,01226	706	0,00705	706	0,00229	810,33136	0,00677
497,81417	0,01224	706,5	0,00667	706,5	0,00229	810,89209	0,00627
498,09051	0,01213	707	0,00653	707	0,00236	811,45282	0,00706
498,36683	0,01213	707,5	0,00639	707,5	0,0023	812,01343	0,00671
498,64313	0,01219	708	0,00665	708	0,00231	812,57404	0,00619
498,9194	0,01224	708,5	0,006	708,5	0,00229	813,13458	0,00623
499,19564	0,01244	709	0,0058	709	0,00223	813,69513	0,0074
499,47186	0,01238	709,5	0,00635	709,5	0,00217	814,25555	0,00848
499,74806	0,01242	710	0,00577	710	0,00218	814,81604	0,00849
500,02423	0,01241	710,5	0,0061	710,5	0,00217	815,3764	0,00854
500,30037	0,01244	711	0,00615	711	0,00215	815,93671	0,00778
500,57649	0,0122	711,5	0,00639	711,5	0,0022	816,49701	0,00641
500,85259	0,01208	712	0,0068	712	0,00212	817,05725	0,00559
501,12866	0,01203	712,5	0,00673	712,5	0,00217	817,61749	0,00498
501,4047	0,01188	713	0,00644	713	0,00217	818,17767	0,00576
501,68072	0,01191	713,5	0,0069	713,5	0,00215	818,73779	0,00578
501,95672	0,01206	714	0,0069	714	0,00221	819,29785	0,00698
502,23269	0,01206	714,5	0,00636	714,5	0,00223	819,85791	0,00741
502,50863	0,01182	715	0,00642	715	0,00223	820,41785	0,00791
502,78455	0,01168	715,5	0,00623	715,5	0,00214	820,97784	0,00748
503,06045	0,01155	716	0,00667	716	0,00214	821,53772	0,00714
503,33632	0,01155	716,5	0,00603	716,5	0,00209	822,0976	0,00735
503,61216	0,01158	717	0,00641	717	0,00208	822,65741	0,00713
503,88799	0,01161	717,5	0,0061	717,5	0,00208	823,21716	0,0073
504,16378	0,01165	718	0,00624	718	0,00208	823,77692	0,00701
504,43955	0,01169	718,5	0,0061	718,5	0,00209	824,33661	0,00667
504,7153	0,01156	719	0,0069	719	0,00209	824,89624	0,00627
504,99102	0,01152	719,5	0,00661	719,5	0,00206	825,45581	0,00608
505,26671	0,01158	720	0,00693	720	0,00208	826,01538	0,00706
505,54238	0,01163	720,5	0,00658	720,5	0,00209	826,57489	0,00814
505,81803	0,01159	721	0,00618	721	0,00211	827,1344	0,00923
506,09365	0,01173	721,5	0,00545	721,5	0,00209	827,69379	0,00915
506,36925	0,01188	722	0,00577	722	0,00207	828,25317	0,0085
506,64482	0,01197	722,5	0,00565	722,5	0,00204	828,8125	0,00835
506,92036	0,01204	723	0,00548	723	0,00201	829,37183	0,00779
507,19588	0,012	723,5	0,00523	723,5	0,00199	829,93109	0,00747
507,47138	0,01189	724	0,00546	724	0,00198	830,4903	0,00756
507,74685	0,01186	724,5	0,00616	724,5	0,00198	831,04944	0,00811
508,02229	0,01191	725	0,00575	725	0,00197	831,60858	0,00873
508,29771	0,012	725,5	0,0053	725,5	0,00196	832,1676	0,00823
508,5731	0,01201	726	0,00566	726	0,00189	832,72668	0,00828
508,84847	0,01208	726,5	0,0054	726,5	0,00195	833,28564	0,00899
509,12382	0,01221	727	0,00549	727	0,00196	833,8446	0,00835
509,39914	0,01228	727,5	0,00618	727,5	0,00192	834,4035	0,00808
509,67443	0,01233	728	0,00612	728	0,00197	834,96234	0,00685
509,9497	0,01214	728,5	0,00589	728,5	0,00194	835,52118	0,00691
510,22494	0,01213	729	0,00633	729	0,00191	836,07996	0,00654
510,50016	0,01207	729,5	0,00539	729,5	0,00186	836,63867	0,00643
510,77536	0,01202	730	0,00572	730	0,00181	837,19739	0,00612
511,05052	0,0118	730,5	0,0056	730,5	0,00177	837,75598	0,00525
511,32567	0,01189	731	0,00548	731	0,00183	838,31458	0,0049
511,60078	0,01192	731,5	0,00485	731,5	0,00177	838,87317	0,00494
511,87588	0,0118	732	0,00545	732	0,00179	839,43164	0,006
512,15094	0,01175	732,5	0,0053	732,5	0,00176	839,99011	0,00676
512,42598	0,01164	733	0,00568	733	0,00182	840,54858	0,0076
512,701	0,01166	733,5	0,00502	733,5	0,0018	841,10693	0,00829
512,97599	0,01166	734	0,00537	734	0,00181	841,66528	0,00808
513,25096	0,01169	734,5	0,00488	734,5	0,00182	842,22357	0,00804
513,5259	0,0116	735	0,00507	735	0,00177	842,7818	0,00776
513,80081	0,01154	735,5	0,00534	735,5	0,00171	843,34003	0,00813
514,0757	0,01154	736	0,00549	736	0,00175	843,89819	0,00777
514,35057	0,01158	736,5	0,00542	736,5	0,00175	844,4563	0,00747
514,62541	0,01163	737	0,00586	737	0,00175	845,01434	0,00689
514,90022	0,01161	737,5	0,00569	737,5	0,00177	845,57239	0,00652
515,17501	0,01144	738	0,0058	738	0,00175	846,13037	0,00648
515,44978	0,01155	738,5	0,00558	738,5	0,00171	846,68835	0,00637
515,72451	0,01161	739	0,00531	739	0,00168	847,24622	0,00675
515,99923	0,01152	739,5	0,00542	739,5	0,00172	847,80408	0,00604
516,27391	0,01159	740	0,00568	740	0,0017	848,36188	0,00586
516,54858	0,01162	740,5	0,00536	740,5	0,00175	848,91968	0,00516
516,82321	0,01184	741	0,00565	741	0,00176	849,47742	0,00593
517,09782	0,01186	741,5	0,00604	741,5	0,00174	850,0351	0,00724
517,37241	0,01186	742	0,00558	742	0,0017	850,59271	0,00867
517,64697	0,01197	742,5	0,00548	742,5	0,00173	851,15033	0,00921
517,9215	0,01195	743	0,00531	743	0,0016	851,70782	0,00852
518,19601	0,012	743,5	0,00496	743,5	0,00165	852,26538	0,00718
518,4705	0,01201	744	0,00526	744	0,00169	852,82281	0,00667
518,74496	0,01215	744,5	0,00575	744,5	0,00165	853,38025	0,00651
519,01939	0,01207	745	0,00569	745	0,00167	853,93762	0,00696
519,2938	0,01217	745,5	0,00624	745,5	0,00169	854,49493	0,00714
519,56818	0,01223	746	0,00601	746	0,00171	855,05225	0,00683
519,84254	0,01227	746,5	0,00535	746,5	0,00168	855,6095	0,00685
520,11687	0,0124	747	0,00459	747	0,00164	856,16669	0,00706
520,39118	0,01237	747,5	0,00482	747,5	0,00164	856,72382	0,00799
520,66546	0,01227	748	0,00516	748	0,00163	857,28094	0,00849
520,93971	0,0123	748,5	0,00587	748,5	0,00168	857,83801	0,00772
521,21394	0,01228	749	0,0053	749	0,00164	858,39502	0,00672
521,48814	0,01236	749,5	0,00551	749,5	0,00162	858,95203	0,00599
521,76232	0,01252	750	0,00513	750	0,00155	859,50897	0,0059
522,03647	0,01249	750,5	0,00536	750,5	0,00156	860,06586	0,00619
522,3106	0,01254	751	0,0053	751	0,00153	860,62274	0,00644
522,5847	0,01247	751,5	0,00511	751,5	0,00155	861,1795	0,00762
522,85878	0,01242	752	0,0052	752	0,00157	861,73627	0,00781
523,13283	0,01238	752,5	0,00508	752,5	0,0015	862,29303	0,00727
523,40686	0,01227	753	0,00503	753	0,00154	862,84967	0,00638
523,68085	0,01218	753,5	0,00468	753,5	0,00154	863,40631	0,0062
523,95483	0,01216	754	0,00508	754	0,00151	863,96289	0,00659
524,22878	0,01201	754,5	0,00511	754,5	0,00149	864,51947	0,00651
524,5027	0,01197	755	0,00513	755	0,00151	865,07593	0,00686
524,7766	0,01204	755,5	0,00478	755,5	0,00151	865,63239	0,00752
525,05047	0,01204	756	0,00557	756	0,00148	866,18884	0,00757
525,32431	0,01206	756,5	0,00494	756,5	0,00144	866,74518	0,00706
525,59813	0,0121	757	0,00508	757	0,00148	867,30151	0,00651
525,87193	0,01213	757,5	0,00481	757,5	0,00141	867,85779	0,00603
526,1457	0,01223	758	0,00555	758	0,00142	868,41406	0,00568
526,41944	0,0124	758,5	0,00552	758,5	0,00145	868,97021	0,00573
526,69316	0,01255	759	0,0049	759	0,0015	869,52637	0,00575
526,96685	0,01252	759,5	0,00531	759,5	0,00149	870,08252	0,00636
527,24051	0,01249	760	0,00526	760	0,00152	870,63855	0,00661
527,51415	0,01247	760,5	0,0052	760,5	0,00149	871,19458	0,00644
527,78777	0,01245	761	0,00499	761	0,00145	871,75055	0,00615
528,06136	0,01248	761,5	0,00565	761,5	0,00142	872,30646	0,0068
528,33492	0,01243	762	0,00504	762	0,00144	872,86237	0,00768
528,60846	0,01243	762,5	0,006	762,5	0,00141	873,41821	0,00874
528,88197	0,01238	763	0,00455	763	0,00143	873,974	0,00785
529,15546	0,01247	763,5	0,00499	763,5	0,00144	874,52979	0,00764
529,42892	0,0126	764	0,00459	764	0,00143	875,08551	0,00737
529,70235	0,01273	764,5	0,00446	764,5	0,00144	875,64117	0,00785
529,97576	0,01299	765	0,00549	765	0,00139	876,19678	0,00794
530,24914	0,01305	765,5	0,0051	765,5	0,00143	876,75238	0,00781
530,5225	0,01307	766	0,00534	766	0,00141	877,30792	0,00759
530,79583	0,01304	766,5	0,00507	766,5	0,00148	877,8634	0,00716
531,06913	0,01311	767	0,00556	767	0,00146	878,41882	0,00632
531,34241	0,01321	767,5	0,00459	767,5	0,00149	878,97424	0,00626
531,61567	0,01311	768	0,00479	768	0,00145	879,5296	0,00653
531,88889	0,01314	768,5	0,00421	768,5	0,00146	880,08496	0,00702
532,1621	0,01319	769	0,00462	769	0,00145	880,6402	0,00666
532,43527	0,01323	769,5	0,00465	769,5	0,00138	881,19543	0,00622
532,70842	0,01331	770	0,0051	770	0,00139	881,75061	0,00562
532,98155	0,01344	770,5	0,00514	770,5	0,00142	882,30579	0,00599
533,25465	0,01346	771	0,00507	771	0,0013	882,8609	0,00555
533,52772	0,01346	771,5	0,00577	771,5	0,00137	883,41595	0,00561
533,80076	0,01347	772	0,00481	772	0,00136	883,97095	0,00584
534,07378	0,01368	772,5	0,00577	772,5	0,00136	884,52594	0,00702
534,34678	0,01384	773	0,00543	773	0,0014	885,08087	0,009
534,61975	0,01394	773,5	0,00635	773,5	0,00139	885,63574	0,00894
534,89269	0,014	774	0,00552	774	0,00134	886,19055	0,00877
535,16561	0,01416	774,5	0,00595	774,5	0,0013	886,74536	0,00799
535,4385	0,01411	775	0,00539	775	0,00134	887,30011	0,00771
535,71136	0,01401	775,5	0,00501	775,5	0,00137	887,8548	0,00783
535,9842	0,01404	776	0,00525	776	0,0014	888,40948	0,00677
536,25702	0,01401	776,5	0,00478	776,5	0,00139	888,96411	0,00675
536,5298	0,01416	777	0,00484	777	0,00137	889,51868	0,00674
536,80257	0,0142	777,5	0,00449	777,5	0,00134	890,07318	0,00778
537,0753	0,0142	778	0,00522	778	0,00136	890,62769	0,00849
537,34801	0,0143	778,5	0,00462	778,5	0,00138	891,18213	0,00829
537,62069	0,01434	779	0,00472	779	0,00134	891,73651	0,00768
537,89335	0,01428	779,5	0,00468	779,5	0,00128	892,29089	0,00649
538,16598	0,01437	780	0,00455	780	0,00131	892,84521	0,00705
538,43859	0,01438	780,5	0,00468	780,5	0,00133	893,39948	0,00647
538,71116	0,01436	781	0,00481	781	0,00128	893,95367	0,00641
538,98372	0,01439	781,5	0,00516	781,5	0,00132	894,50787	0,00614
539,25624	0,01453	782	0,00406	782	0,0013	895,06201	0,0067
539,52875	0,01456	782,5	0,00501	782,5	0,00136	895,61609	0,00632
539,80122	0,01459	783	0,00504	783	0,00135	896,17017	0,00687
540,07367	0,01465	783,5	0,00467	783,5	0,00131	896,72412	0,00744
540,34609	0,0146	784	0,00496	784	0,00132	897,27808	0,00972
540,61849	0,01457	784,5	0,00459	784,5	0,00137	897,83203	0,00912
540,89086	0,0145	785	0,00426	785	0,00135	898,38586	0,00876
541,1632	0,01457	785,5	0,00429	785,5	0,00132	898,9397	0,00748
541,43552	0,01469	786	0,00482	786	0,00136	899,49353	0,00757
541,70781	0,0148	786,5	0,00501	786,5	0,00129	900,04724	0,00752
541,98008	0,01491	787	0,00478	787	0,00128	900,60095	0,00804
542,25232	0,01498	787,5	0,00565	787,5	0,00123	901,1546	0,0079
542,52453	0,01497	788	0,00484	788	0,00132	901,70819	0,00728
542,79672	0,01499	788,5	0,00597	788,5	0,00128	902,26178	0,0073
543,06888	0,01491	789	0,00516	789	0,00129	902,81531	0,00787
543,34101	0,01496	789,5	0,00478	789,5	0,00127	903,36877	0,00822
543,61312	0,01503	790	0,00502	790	0,00125	903,92218	0,00708
543,8852	0,015	790,5	0,00536	790,5	0,0012	904,47559	0,00657
544,15726	0,01504	791	0,00536	791	0,00128	905,02893	0,00664
544,42929	0,01507	791,5	0,00398	791,5	0,00121	905,58221	0,00692
544,70129	0,01511	792	0,00444	792	0,0012	906,1355	0,00695
544,97327	0,01504	792,5	0,00452	792,5	0,00122	906,68872	0,00727
545,24522	0,01516	793	0,00404	793	0,00123	907,24188	0,00718
545,51715	0,01507	793,5	0,00545	793,5	0,00119	907,79498	0,00682
545,78905	0,01502	794	0,00432	794	0,00122	908,34808	0,00637
546,06092	0,01524	794,5	0,00456	794,5	0,00125	908,90112	0,0068
546,33277	0,01525	795	0,00606	795	0,00128	909,4541	0,00662
546,60459	0,01527	795,5	0,00475	795,5	0,00117	910,00708	0,00875
546,87638	0,01535	796	0,00452	796	0,00116	910,55994	0,00914
547,14815	0,01532	796,5	0,00354	796,5	0,00118	911,11285	0,01041
547,41989	0,01527	797	0,00499	797	0,00115	911,66565	0,00946
547,6916	0,01521	797,5	0,00432	797,5	0,00117	912,21844	0,00835
547,96329	0,01517	798	0,00545	798	0,00117	912,77112	0,00644
548,23495	0,0152	798,5	0,00525	798,5	0,00115	913,32385	0,00574
548,50659	0,01523	799	0,00467	799	0,00111	913,87646	0,00662
548,7782	0,01526	799,5	0,00571	799,5	0,00115	914,42908	0,0071
549,04978	0,01523	800	0,00462	800	0,00115	914,98163	0,00609
549,32134	0,0152	--	--	--	--	915,53412	0,00567
549,59287	0,01515	--	--	--	--	916,08661	0,00638
549,86437	0,01507	--	--	--	--	916,63904	0,00717
550,13585	0,01506	--	--	--	--	917,19141	0,00693
550,4073	0,01503	--	--	--	--	917,74371	0,00775
550,67872	0,01505	--	--	--	--	918,29602	0,0079
550,95012	0,01493	--	--	--	--	918,84827	0,00867
551,22149	0,01488	--	--	--	--	919,40045	0,00755
551,49284	0,01485	--	--	--	--	919,95264	0,00707
551,76416	0,01468	--	--	--	--	920,50476	0,00655
552,03545	0,01472	--	--	--	--	921,05682	0,00606
552,30672	0,01464	--	--	--	--	921,60883	0,00644
552,57796	0,01454	--	--	--	--	922,16083	0,00656
552,84917	0,01449	--	--	--	--	922,71277	0,00667
553,12035	0,01456	--	--	--	--	923,26465	0,00594
553,39151	0,01453	--	--	--	--	923,81647	0,00552
553,66265	0,01453	--	--	--	--	924,36829	0,00504
553,93375	0,0145	--	--	--	--	924,92004	0,00519
554,20483	0,01438	--	--	--	--	925,4718	0,00477
554,47589	0,01441	--	--	--	--	926,02344	0,00466
554,74692	0,01439	--	--	--	--	926,57507	0,00413
555,01792	0,01431	--	--	--	--	927,12665	0,00475
555,28889	0,01427	--	--	--	--	927,67822	0,00546
555,55984	0,01422	--	--	--	--	928,22968	0,00723
555,83076	0,01413	--	--	--	--	928,78113	0,00804
556,10165	0,01411	--	--	--	--	929,33258	0,00869
556,37252	0,01406	--	--	--	--	929,88391	0,00713
556,64336	0,01411	--	--	--	--	930,43524	0,00551
556,91418	0,01409	--	--	--	--	930,98651	0,00512
557,18497	0,0141	--	--	--	--	931,53778	0,00604
557,45573	0,0141	--	--	--	--	932,08893	0,00694
557,72646	0,01407	--	--	--	--	932,64008	0,00706
557,99717	0,01412	--	--	--	--	933,19122	0,00774
558,26785	0,01411	--	--	--	--	933,74225	0,00838
558,53851	0,01407	--	--	--	--	934,29327	0,00725
558,80913	0,01401	--	--	--	--	934,84424	0,0053
559,07974	0,01396	--	--	--	--	935,39514	0,00293
559,35031	0,0139	--	--	--	--	935,94604	0,00335
559,62086	0,01391	--	--	--	--	936,49689	0,00473
559,89138	0,01397	--	--	--	--	937,04767	0,00692
560,16187	0,01393	--	--	--	--	937,59839	0,00775
560,43234	0,01391	--	--	--	--	938,14911	0,00779
560,70278	0,01393	--	--	--	--	938,69977	0,00733
560,9732	0,01399	--	--	--	--	939,25037	0,00747
561,24359	0,01409	--	--	--	--	939,80096	0,00756
561,51395	0,01409	--	--	--	--	940,3515	0,00649
561,78428	0,01408	--	--	--	--	940,90198	0,00513
562,05459	0,0141	--	--	--	--	941,45239	0,00389
562,32487	0,01408	--	--	--	--	942,00281	0,00453
562,59512	0,0141	--	--	--	--	942,55316	0,00462
562,86535	0,01407	--	--	--	--	943,10345	0,00604
563,13555	0,01405	--	--	--	--	943,65375	0,0076
563,40572	0,01402	--	--	--	--	944,20392	0,00904
563,67587	0,01396	--	--	--	--	944,75409	0,00829
563,94599	0,01393	--	--	--	--	945,30426	0,00745
564,21608	0,01386	--	--	--	--	945,85431	0,00629
564,48615	0,01397	--	--	--	--	946,40436	0,00663
564,75619	0,01406	--	--	--	--	946,95435	0,0066
565,0262	0,01408	--	--	--	--	947,50433	0,00797
565,29619	0,01406	--	--	--	--	948,0542	0,00855
565,56615	0,0141	--	--	--	--	948,60406	0,00822
565,83608	0,01406	--	--	--	--	949,15393	0,00805
566,10598	0,01403	--	--	--	--	949,70367	0,00815
566,37586	0,01403	--	--	--	--	950,25342	0,00926
566,64571	0,014	--	--	--	--	950,8031	0,0096
566,91554	0,01392	--	--	--	--	951,35272	0,00982
567,18533	0,01395	--	--	--	--	951,90234	0,01008
567,4551	0,01395	--	--	--	--	952,4519	0,01079
567,72485	0,0139	--	--	--	--	953,0014	0,01017
567,99456	0,01395	--	--	--	--	953,5509	0,00945
568,26425	0,01391	--	--	--	--	954,10028	0,00856
